geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
county,Cascade County,driving,NA,Montana,United States,2020-04-27,117.65
county,Cascade County,driving,NA,Montana,United States,2020-04-28,121.57
county,Cascade County,driving,NA,Montana,United States,2020-04-29,131.93
county,Cascade County,driving,NA,Montana,United States,2020-04-30,123.77
county,Cascade County,driving,NA,Montana,United States,2020-05-01,154.66
county,Cascade County,driving,NA,Montana,United States,2020-05-02,137.74
county,Cascade County,driving,NA,Montana,United States,2020-05-03,105.91
county,Cascade County,driving,NA,Montana,United States,2020-05-04,131.46
county,Cascade County,driving,NA,Montana,United States,2020-05-05,140.86
county,Cascade County,driving,NA,Montana,United States,2020-05-06,128.01
county,Cascade County,driving,NA,Montana,United States,2020-05-07,142.85
county,Cascade County,driving,NA,Montana,United States,2020-05-08,149.72
county,Cascade County,driving,NA,Montana,United States,2020-05-09,154.62
county,Cascade County,driving,NA,Montana,United States,2020-05-10,116.53
county,Cascade County,driving,NA,Montana,United States,2020-05-11,NA
county,Cascade County,driving,NA,Montana,United States,2020-05-12,NA
county,Cascade County,driving,NA,Montana,United States,2020-05-13,142.12
county,Cascade County,driving,NA,Montana,United States,2020-05-14,163.64
county,Cascade County,driving,NA,Montana,United States,2020-05-15,185.21
county,Cascade County,driving,NA,Montana,United States,2020-05-16,171.59
county,Cascade County,driving,NA,Montana,United States,2020-05-17,146.04
county,Cascade County,driving,NA,Montana,United States,2020-05-18,169.83
county,Cascade County,driving,NA,Montana,United States,2020-05-19,163.01
county,Cascade County,driving,NA,Montana,United States,2020-05-20,172.08
county,Cascade County,driving,NA,Montana,United States,2020-05-21,197
county,Cascade County,driving,NA,Montana,United States,2020-05-22,212.05
county,Cascade County,driving,NA,Montana,United States,2020-05-23,168.38
county,Cascade County,driving,NA,Montana,United States,2020-05-24,156.24
county,Cascade County,driving,NA,Montana,United States,2020-05-25,148.03
county,Cascade County,driving,NA,Montana,United States,2020-05-26,183.38
county,Cascade County,driving,NA,Montana,United States,2020-05-27,195.78
county,Cascade County,driving,NA,Montana,United States,2020-05-28,197.63
county,Cascade County,driving,NA,Montana,United States,2020-05-29,217.58
county,Cascade County,driving,NA,Montana,United States,2020-05-30,195.85
county,Cascade County,driving,NA,Montana,United States,2020-05-31,151.8
county,Cascade County,driving,NA,Montana,United States,2020-06-01,192.41
county,Cascade County,driving,NA,Montana,United States,2020-06-02,194.66
county,Cascade County,driving,NA,Montana,United States,2020-06-03,205.74
county,Cascade County,driving,NA,Montana,United States,2020-06-04,205.49
county,Cascade County,driving,NA,Montana,United States,2020-06-05,232.65
county,Cascade County,driving,NA,Montana,United States,2020-06-06,196.06
county,Cascade County,driving,NA,Montana,United States,2020-06-07,168.87
county,Cascade County,driving,NA,Montana,United States,2020-06-08,195.5
county,Cascade County,driving,NA,Montana,United States,2020-06-09,209.21
county,Cascade County,driving,NA,Montana,United States,2020-06-10,202.67
