geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Antioch,transit,NA,California,United States,2020-05-28,48.46
city,Antioch,transit,NA,California,United States,2020-05-29,49.21
city,Antioch,transit,NA,California,United States,2020-05-30,42.48
city,Antioch,transit,NA,California,United States,2020-05-31,38.64
city,Antioch,transit,NA,California,United States,2020-06-01,49.97
city,Antioch,transit,NA,California,United States,2020-06-02,41.94
city,Antioch,transit,NA,California,United States,2020-06-03,43.38
city,Antioch,transit,NA,California,United States,2020-06-04,45.57
city,Antioch,transit,NA,California,United States,2020-06-05,48.32
city,Antioch,transit,NA,California,United States,2020-06-06,44.68
city,Antioch,transit,NA,California,United States,2020-06-07,42.48
city,Antioch,transit,NA,California,United States,2020-06-08,48.66
city,Antioch,transit,NA,California,United States,2020-06-09,53.05
city,Antioch,transit,NA,California,United States,2020-06-10,48.18
city,Antioch,transit,NA,California,United States,2020-06-11,48.25
city,Antioch,transit,NA,California,United States,2020-06-12,49.55
city,Antioch,transit,NA,California,United States,2020-06-13,51.41
city,Antioch,transit,NA,California,United States,2020-06-14,46.19
city,Antioch,transit,NA,California,United States,2020-06-15,56.97
city,Antioch,transit,NA,California,United States,2020-06-16,51.82
city,Antioch,transit,NA,California,United States,2020-06-17,52.85
city,Antioch,transit,NA,California,United States,2020-06-18,52.71
city,Antioch,transit,NA,California,United States,2020-06-19,52.3
city,Antioch,transit,NA,California,United States,2020-06-20,46.53
city,Antioch,transit,NA,California,United States,2020-06-21,38.02
city,Antioch,transit,NA,California,United States,2020-06-22,53.6
city,Antioch,transit,NA,California,United States,2020-06-23,53.33
city,Antioch,transit,NA,California,United States,2020-06-24,54.77
city,Antioch,transit,NA,California,United States,2020-06-25,60.47
city,Antioch,transit,NA,California,United States,2020-06-26,62.94
city,Antioch,transit,NA,California,United States,2020-06-27,51.27
city,Antioch,transit,NA,California,United States,2020-06-28,45.37
city,Antioch,transit,NA,California,United States,2020-06-29,58.34
city,Antioch,transit,NA,California,United States,2020-06-30,56.01
city,Antioch,transit,NA,California,United States,2020-07-01,53.74
city,Antioch,transit,NA,California,United States,2020-07-02,54.29
city,Antioch,transit,NA,California,United States,2020-07-03,53.19
city,Antioch,transit,NA,California,United States,2020-07-04,43.45
city,Antioch,transit,NA,California,United States,2020-07-05,48.52
city,Antioch,transit,NA,California,United States,2020-07-06,53.53
city,Antioch,transit,NA,California,United States,2020-07-07,52.57
city,Antioch,transit,NA,California,United States,2020-07-08,54.84
city,Antioch,transit,NA,California,United States,2020-07-09,62.46
city,Antioch,transit,NA,California,United States,2020-07-10,61.7
city,Antioch,transit,NA,California,United States,2020-07-11,47.49
city,Antioch,transit,NA,California,United States,2020-07-12,44.47
city,Antioch,transit,NA,California,United States,2020-07-13,59.3
city,Antioch,transit,NA,California,United States,2020-07-14,55.87
city,Antioch,transit,NA,California,United States,2020-07-15,67.06
city,Antioch,transit,NA,California,United States,2020-07-16,55.32
city,Antioch,transit,NA,California,United States,2020-07-17,54.84
city,Antioch,transit,NA,California,United States,2020-07-18,49.28
city,Antioch,transit,NA,California,United States,2020-07-19,49.69
city,Antioch,transit,NA,California,United States,2020-07-20,56.76
city,Antioch,transit,NA,California,United States,2020-07-21,52.51
city,Antioch,transit,NA,California,United States,2020-07-22,51.82
city,Antioch,transit,NA,California,United States,2020-07-23,52.23
city,Antioch,transit,NA,California,United States,2020-07-24,52.64
city,Antioch,transit,NA,California,United States,2020-07-25,47.43
city,Antioch,transit,NA,California,United States,2020-07-26,50.45
city,Antioch,transit,NA,California,United States,2020-07-27,61.15
city,Antioch,transit,NA,California,United States,2020-07-28,58.06
city,Antioch,transit,NA,California,United States,2020-07-29,54.29
city,Antioch,transit,NA,California,United States,2020-07-30,58.96
city,Antioch,transit,NA,California,United States,2020-07-31,51.41
city,Antioch,transit,NA,California,United States,2020-08-01,48.59
city,Antioch,transit,NA,California,United States,2020-08-02,48.94
city,Antioch,transit,NA,California,United States,2020-08-03,52.51
city,Antioch,transit,NA,California,United States,2020-08-04,60.19
city,Antioch,transit,NA,California,United States,2020-08-05,62.53
city,Antioch,transit,NA,California,United States,2020-08-06,52.09
city,Antioch,transit,NA,California,United States,2020-08-07,56.55
city,Antioch,transit,NA,California,United States,2020-08-08,52.64
city,Antioch,transit,NA,California,United States,2020-08-09,49.69
city,Antioch,transit,NA,California,United States,2020-08-10,62.53
city,Antioch,transit,NA,California,United States,2020-08-11,69.32
city,Antioch,transit,NA,California,United States,2020-08-12,60.54
