geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Jacksonville,driving,NA,Florida,United States,2020-09-20,93.44
city,Jacksonville,driving,NA,Florida,United States,2020-09-21,115.16
city,Jacksonville,driving,NA,Florida,United States,2020-09-22,119.44
city,Jacksonville,driving,NA,Florida,United States,2020-09-23,118.83
city,Jacksonville,driving,NA,Florida,United States,2020-09-24,130.12
city,Jacksonville,driving,NA,Florida,United States,2020-09-25,143.29
city,Jacksonville,driving,NA,Florida,United States,2020-09-26,134.86
city,Jacksonville,driving,NA,Florida,United States,2020-09-27,92.69
city,Jacksonville,driving,NA,Florida,United States,2020-09-28,109.56
city,Jacksonville,driving,NA,Florida,United States,2020-09-29,112.18
city,Jacksonville,driving,NA,Florida,United States,2020-09-30,117.29
city,Jacksonville,driving,NA,Florida,United States,2020-10-01,125.22
city,Jacksonville,driving,NA,Florida,United States,2020-10-02,139.3
city,Jacksonville,driving,NA,Florida,United States,2020-10-03,130.05
city,Jacksonville,transit,NA,Florida,United States,2020-01-13,100
city,Jacksonville,transit,NA,Florida,United States,2020-01-14,95.98
city,Jacksonville,transit,NA,Florida,United States,2020-01-15,96.46
city,Jacksonville,transit,NA,Florida,United States,2020-01-16,101.14
city,Jacksonville,transit,NA,Florida,United States,2020-01-17,99.92
city,Jacksonville,transit,NA,Florida,United States,2020-01-18,101.46
city,Jacksonville,transit,NA,Florida,United States,2020-01-19,78.27
city,Jacksonville,transit,NA,Florida,United States,2020-01-20,90.35
city,Jacksonville,transit,NA,Florida,United States,2020-01-21,91.42
city,Jacksonville,transit,NA,Florida,United States,2020-01-22,81.69
city,Jacksonville,transit,NA,Florida,United States,2020-01-23,91.89
city,Jacksonville,transit,NA,Florida,United States,2020-01-24,100.43
city,Jacksonville,transit,NA,Florida,United States,2020-01-25,104.49
city,Jacksonville,transit,NA,Florida,United States,2020-01-26,79.69
city,Jacksonville,transit,NA,Florida,United States,2020-01-27,95.31
city,Jacksonville,transit,NA,Florida,United States,2020-01-28,102.48
city,Jacksonville,transit,NA,Florida,United States,2020-01-29,93.5
city,Jacksonville,transit,NA,Florida,United States,2020-01-30,94.69
city,Jacksonville,transit,NA,Florida,United States,2020-01-31,107.64
city,Jacksonville,transit,NA,Florida,United States,2020-02-01,93.9
city,Jacksonville,transit,NA,Florida,United States,2020-02-02,77.76
city,Jacksonville,transit,NA,Florida,United States,2020-02-03,99.13
city,Jacksonville,transit,NA,Florida,United States,2020-02-04,106.97
city,Jacksonville,transit,NA,Florida,United States,2020-02-05,102.28
city,Jacksonville,transit,NA,Florida,United States,2020-02-06,99.09
city,Jacksonville,transit,NA,Florida,United States,2020-02-07,108.74
city,Jacksonville,transit,NA,Florida,United States,2020-02-08,95.87
city,Jacksonville,transit,NA,Florida,United States,2020-02-09,77.95
city,Jacksonville,transit,NA,Florida,United States,2020-02-10,101.1
city,Jacksonville,transit,NA,Florida,United States,2020-02-11,104.02
city,Jacksonville,transit,NA,Florida,United States,2020-02-12,99.29
city,Jacksonville,transit,NA,Florida,United States,2020-02-13,105.47
city,Jacksonville,transit,NA,Florida,United States,2020-02-14,102.91
city,Jacksonville,transit,NA,Florida,United States,2020-02-15,101.73
city,Jacksonville,transit,NA,Florida,United States,2020-02-16,79.06
city,Jacksonville,transit,NA,Florida,United States,2020-02-17,99.13
city,Jacksonville,transit,NA,Florida,United States,2020-02-18,103.5
city,Jacksonville,transit,NA,Florida,United States,2020-02-19,92.36
city,Jacksonville,transit,NA,Florida,United States,2020-02-20,94.84
city,Jacksonville,transit,NA,Florida,United States,2020-02-21,103.03
city,Jacksonville,transit,NA,Florida,United States,2020-02-22,99.25
city,Jacksonville,transit,NA,Florida,United States,2020-02-23,79.84
city,Jacksonville,transit,NA,Florida,United States,2020-02-24,107.13
city,Jacksonville,transit,NA,Florida,United States,2020-02-25,91.65
city,Jacksonville,transit,NA,Florida,United States,2020-02-26,102.6
city,Jacksonville,transit,NA,Florida,United States,2020-02-27,106.85
city,Jacksonville,transit,NA,Florida,United States,2020-02-28,104.02
city,Jacksonville,transit,NA,Florida,United States,2020-02-29,108.03
city,Jacksonville,transit,NA,Florida,United States,2020-03-01,82.95
city,Jacksonville,transit,NA,Florida,United States,2020-03-02,106.14
city,Jacksonville,transit,NA,Florida,United States,2020-03-03,102.56
city,Jacksonville,transit,NA,Florida,United States,2020-03-04,97.32
city,Jacksonville,transit,NA,Florida,United States,2020-03-05,102.99
city,Jacksonville,transit,NA,Florida,United States,2020-03-06,104.8
city,Jacksonville,transit,NA,Florida,United States,2020-03-07,99.25
city,Jacksonville,transit,NA,Florida,United States,2020-03-08,77.64
city,Jacksonville,transit,NA,Florida,United States,2020-03-09,95.98
city,Jacksonville,transit,NA,Florida,United States,2020-03-10,101.14
city,Jacksonville,transit,NA,Florida,United States,2020-03-11,98.23
city,Jacksonville,transit,NA,Florida,United States,2020-03-12,91.93
city,Jacksonville,transit,NA,Florida,United States,2020-03-13,97.64
city,Jacksonville,transit,NA,Florida,United States,2020-03-14,92.28
city,Jacksonville,transit,NA,Florida,United States,2020-03-15,81.06
city,Jacksonville,transit,NA,Florida,United States,2020-03-16,77.83
city,Jacksonville,transit,NA,Florida,United States,2020-03-17,84.02
city,Jacksonville,transit,NA,Florida,United States,2020-03-18,74.49
city,Jacksonville,transit,NA,Florida,United States,2020-03-19,73.43
city,Jacksonville,transit,NA,Florida,United States,2020-03-20,73.23
city,Jacksonville,transit,NA,Florida,United States,2020-03-21,55.31
city,Jacksonville,transit,NA,Florida,United States,2020-03-22,49.92
city,Jacksonville,transit,NA,Florida,United States,2020-03-23,60.08
city,Jacksonville,transit,NA,Florida,United States,2020-03-24,59.49
city,Jacksonville,transit,NA,Florida,United States,2020-03-25,62.76
city,Jacksonville,transit,NA,Florida,United States,2020-03-26,59.8
city,Jacksonville,transit,NA,Florida,United States,2020-03-27,63.62
city,Jacksonville,transit,NA,Florida,United States,2020-03-28,52.52
city,Jacksonville,transit,NA,Florida,United States,2020-03-29,46.65
city,Jacksonville,transit,NA,Florida,United States,2020-03-30,52.52
city,Jacksonville,transit,NA,Florida,United States,2020-03-31,45.43
city,Jacksonville,transit,NA,Florida,United States,2020-04-01,45.12
city,Jacksonville,transit,NA,Florida,United States,2020-04-02,50.59
city,Jacksonville,transit,NA,Florida,United States,2020-04-03,41.61
city,Jacksonville,transit,NA,Florida,United States,2020-04-04,39.57
city,Jacksonville,transit,NA,Florida,United States,2020-04-05,34.29
city,Jacksonville,transit,NA,Florida,United States,2020-04-06,48.23
city,Jacksonville,transit,NA,Florida,United States,2020-04-07,49.02
city,Jacksonville,transit,NA,Florida,United States,2020-04-08,44.02
city,Jacksonville,transit,NA,Florida,United States,2020-04-09,48.43
city,Jacksonville,transit,NA,Florida,United States,2020-04-10,52.6
city,Jacksonville,transit,NA,Florida,United States,2020-04-11,41.73
city,Jacksonville,transit,NA,Florida,United States,2020-04-12,34.92
city,Jacksonville,transit,NA,Florida,United States,2020-04-13,47.4
city,Jacksonville,transit,NA,Florida,United States,2020-04-14,42.13
city,Jacksonville,transit,NA,Florida,United States,2020-04-15,40.28
city,Jacksonville,transit,NA,Florida,United States,2020-04-16,46.81
city,Jacksonville,transit,NA,Florida,United States,2020-04-17,48.62
city,Jacksonville,transit,NA,Florida,United States,2020-04-18,47.44
city,Jacksonville,transit,NA,Florida,United States,2020-04-19,42.6
city,Jacksonville,transit,NA,Florida,United States,2020-04-20,52.6
city,Jacksonville,transit,NA,Florida,United States,2020-04-21,53.74
city,Jacksonville,transit,NA,Florida,United States,2020-04-22,49.84
city,Jacksonville,transit,NA,Florida,United States,2020-04-23,48.27
city,Jacksonville,transit,NA,Florida,United States,2020-04-24,48.86
city,Jacksonville,transit,NA,Florida,United States,2020-04-25,51.06
city,Jacksonville,transit,NA,Florida,United States,2020-04-26,41.34
city,Jacksonville,transit,NA,Florida,United States,2020-04-27,54.96
city,Jacksonville,transit,NA,Florida,United States,2020-04-28,56.18
city,Jacksonville,transit,NA,Florida,United States,2020-04-29,53.07
city,Jacksonville,transit,NA,Florida,United States,2020-04-30,52.17
city,Jacksonville,transit,NA,Florida,United States,2020-05-01,53.9
city,Jacksonville,transit,NA,Florida,United States,2020-05-02,57.72
city,Jacksonville,transit,NA,Florida,United States,2020-05-03,52.2
city,Jacksonville,transit,NA,Florida,United States,2020-05-04,57.91
city,Jacksonville,transit,NA,Florida,United States,2020-05-05,61.97
city,Jacksonville,transit,NA,Florida,United States,2020-05-06,58.82
city,Jacksonville,transit,NA,Florida,United States,2020-05-07,52.68
city,Jacksonville,transit,NA,Florida,United States,2020-05-08,61.97
city,Jacksonville,transit,NA,Florida,United States,2020-05-09,59.72
city,Jacksonville,transit,NA,Florida,United States,2020-05-10,50.16
city,Jacksonville,transit,NA,Florida,United States,2020-05-11,NA
city,Jacksonville,transit,NA,Florida,United States,2020-05-12,NA
city,Jacksonville,transit,NA,Florida,United States,2020-05-13,58.98
city,Jacksonville,transit,NA,Florida,United States,2020-05-14,54.92
city,Jacksonville,transit,NA,Florida,United States,2020-05-15,62.99
city,Jacksonville,transit,NA,Florida,United States,2020-05-16,64.06
city,Jacksonville,transit,NA,Florida,United States,2020-05-17,59.41
city,Jacksonville,transit,NA,Florida,United States,2020-05-18,63.62
city,Jacksonville,transit,NA,Florida,United States,2020-05-19,64.25
city,Jacksonville,transit,NA,Florida,United States,2020-05-20,64.29
city,Jacksonville,transit,NA,Florida,United States,2020-05-21,63.86
city,Jacksonville,transit,NA,Florida,United States,2020-05-22,74.02
city,Jacksonville,transit,NA,Florida,United States,2020-05-23,70.28
city,Jacksonville,transit,NA,Florida,United States,2020-05-24,57.05
city,Jacksonville,transit,NA,Florida,United States,2020-05-25,54.02
city,Jacksonville,transit,NA,Florida,United States,2020-05-26,62.91
city,Jacksonville,transit,NA,Florida,United States,2020-05-27,67.76
city,Jacksonville,transit,NA,Florida,United States,2020-05-28,64.53
city,Jacksonville,transit,NA,Florida,United States,2020-05-29,70.71
city,Jacksonville,transit,NA,Florida,United States,2020-05-30,70.83
city,Jacksonville,transit,NA,Florida,United States,2020-05-31,54.29
city,Jacksonville,transit,NA,Florida,United States,2020-06-01,64.49
city,Jacksonville,transit,NA,Florida,United States,2020-06-02,69.33
city,Jacksonville,transit,NA,Florida,United States,2020-06-03,65.91
city,Jacksonville,transit,NA,Florida,United States,2020-06-04,63.86
city,Jacksonville,transit,NA,Florida,United States,2020-06-05,70.43
city,Jacksonville,transit,NA,Florida,United States,2020-06-06,65.35
city,Jacksonville,transit,NA,Florida,United States,2020-06-07,52.44
city,Jacksonville,transit,NA,Florida,United States,2020-06-08,69.76
city,Jacksonville,transit,NA,Florida,United States,2020-06-09,66.02
city,Jacksonville,transit,NA,Florida,United States,2020-06-10,72.01
city,Jacksonville,transit,NA,Florida,United States,2020-06-11,74.84
city,Jacksonville,transit,NA,Florida,United States,2020-06-12,77.68
city,Jacksonville,transit,NA,Florida,United States,2020-06-13,69.02
city,Jacksonville,transit,NA,Florida,United States,2020-06-14,63.58
city,Jacksonville,transit,NA,Florida,United States,2020-06-15,72.24
