geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Akron,transit,NA,Ohio,United States,2020-04-15,39.78
city,Akron,transit,NA,Ohio,United States,2020-04-16,41.47
city,Akron,transit,NA,Ohio,United States,2020-04-17,32.13
city,Akron,transit,NA,Ohio,United States,2020-04-18,31.62
city,Akron,transit,NA,Ohio,United States,2020-04-19,31.84
city,Akron,transit,NA,Ohio,United States,2020-04-20,47.06
city,Akron,transit,NA,Ohio,United States,2020-04-21,37.57
city,Akron,transit,NA,Ohio,United States,2020-04-22,40.96
city,Akron,transit,NA,Ohio,United States,2020-04-23,35.51
city,Akron,transit,NA,Ohio,United States,2020-04-24,44.34
city,Akron,transit,NA,Ohio,United States,2020-04-25,43.38
city,Akron,transit,NA,Ohio,United States,2020-04-26,24.34
city,Akron,transit,NA,Ohio,United States,2020-04-27,37.79
city,Akron,transit,NA,Ohio,United States,2020-04-28,43.31
city,Akron,transit,NA,Ohio,United States,2020-04-29,42.35
city,Akron,transit,NA,Ohio,United States,2020-04-30,38.9
city,Akron,transit,NA,Ohio,United States,2020-05-01,42.13
city,Akron,transit,NA,Ohio,United States,2020-05-02,41.76
city,Akron,transit,NA,Ohio,United States,2020-05-03,39.26
city,Akron,transit,NA,Ohio,United States,2020-05-04,45.22
city,Akron,transit,NA,Ohio,United States,2020-05-05,46.1
city,Akron,transit,NA,Ohio,United States,2020-05-06,44.19
city,Akron,transit,NA,Ohio,United States,2020-05-07,43.82
city,Akron,transit,NA,Ohio,United States,2020-05-08,43.68
city,Akron,transit,NA,Ohio,United States,2020-05-09,35.07
city,Akron,transit,NA,Ohio,United States,2020-05-10,28.16
city,Akron,transit,NA,Ohio,United States,2020-05-11,NA
city,Akron,transit,NA,Ohio,United States,2020-05-12,NA
city,Akron,transit,NA,Ohio,United States,2020-05-13,45.96
city,Akron,transit,NA,Ohio,United States,2020-05-14,41.84
city,Akron,transit,NA,Ohio,United States,2020-05-15,44.56
city,Akron,transit,NA,Ohio,United States,2020-05-16,45.37
city,Akron,transit,NA,Ohio,United States,2020-05-17,30.88
city,Akron,transit,NA,Ohio,United States,2020-05-18,45
city,Akron,transit,NA,Ohio,United States,2020-05-19,43.75
city,Akron,transit,NA,Ohio,United States,2020-05-20,47.5
city,Akron,transit,NA,Ohio,United States,2020-05-21,46.99
city,Akron,transit,NA,Ohio,United States,2020-05-22,51.1
city,Akron,transit,NA,Ohio,United States,2020-05-23,54.41
city,Akron,transit,NA,Ohio,United States,2020-05-24,35.74
city,Akron,transit,NA,Ohio,United States,2020-05-25,36.99
city,Akron,transit,NA,Ohio,United States,2020-05-26,63.09
city,Akron,transit,NA,Ohio,United States,2020-05-27,60.96
city,Akron,transit,NA,Ohio,United States,2020-05-28,55.51
