"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"3041","county","Hancock County","driving","","Ohio","United States",100,97.7,98.75,101.99,134.88,107.68,88.74,112.74,97.41,98.11,103.8,124.58,123.26,95.63,100.23,100.22,100.54,108.3,128.56,128.83,90.71,97.06,95.35,97.84,89.99,121.12,121.59,92.13,97.39,105.24,97.57,104.71,150.96,143.51,114.18,116.38,106.69,111,113.63,144.67,145.24,117.87,106.16,107.78,103.7,113.86,146.06,138.33,114.17,100.19,118.26,108.39,113.8,146.09,142.14,116.86,111.22,107.57,112.45,107.29,127.49,106.79,81.5,101.65,91.2,85.03,86.37,95.01,73.36,56.99,66.66,59.84,63.58,66.13,67.73,53.16,45.04,59.73,62.97,63.08,66.18,78.21,63.56,50.46,67.23,64.24,73.22,68.7,78.84,66.24,39.59,62.94,74.79,74.43,78.6,78.86,76.75,64.79,82.14,82.67,82.04,84.82,93.23,80.89,62.01,89.22,85.77,81.99,89.91,109.18,98.6,85.54,104.2,100.87,103.32,112.29,118.38,109.77,78.12,NA,NA,118.55,122.32,136.42,127.42,99.74,118.11,124.67,132.72,138.77,159.3,135.1,111.18,115.22,149.31,148.89,150.27,178.05,172.35,136.01,139.68,138.06,141.46,154.74,187.63,206.43,156.89,147.8,146.04,140.35,165.16,207.11,204.01,154.27,159.81,156.16,165.03,177,207.32,184.07,140.23,168.54,161.5,167,190.03,235.19,240.19,183.8,164.93,164.15,178.13,197.04,184.22,150.68,159.23,170.61,162.82,170.37,180.38,221.6,224.78,165.96,163.36,166.9,165.29,169.6,208.72,197.96,156.75,164.67,160.63,155.35,170.75,212.38,198.45,170.35,152.51,163.47,172.45,176,197.04,183.63,143.92,162.66,152.24,163.21,168.56,201.94,182.43,157.61,163.47,180.28,174.81,208.95,222.69,208.63,161.66,172.92,170.94,175.2,182.33,214.1,198.89,162.45,158.25,164.38,152.3,170.34,196.26,192.14,152.95,149.38,154.57,160.24,179.72,215.94,182.31,140.22,137.88,148.78,146.48,157.82,197.7,194.27,142.94,152.35,156.57,153.23,157.53,200.93
"3048","county","Hardin County","driving","","Ohio","United States",100,92.04,91.22,99.39,128.11,103.89,95.5,92,91.87,88.93,100.35,124.31,126.51,90.57,90.14,92.78,93.38,90.01,120.33,151.82,93.17,99.61,92.95,85.51,79.07,102.81,125.39,84.3,91.18,96.84,88.97,83.87,132.83,143.9,120.46,100.3,94.9,104.07,99.05,130.15,142.86,103.46,94.25,98.23,93.25,99.18,132.92,105.88,86.98,84,114.53,111.16,96.02,112.11,134.34,101.08,90.79,94.12,92.82,107.44,113.49,104.15,71.76,81.44,84.95,85.08,75.35,87.2,65.44,47.19,65.31,58.17,59.78,61.76,66.96,46.28,38.67,51.86,59.43,58.35,69.55,73.92,64.27,44.9,62.11,59.21,68.38,62.33,72.06,68.04,40.14,66.22,65.79,67.6,73.44,74.74,73.14,59.08,81.7,72.15,82.18,74.7,90.79,79.37,51.99,94.9,82.22,72.66,89.53,98.53,97.32,69.98,98.18,93.43,99.18,102.94,114.84,115.96,66.87,NA,NA,107.44,104.67,121.11,121.97,92.69,94.81,102.51,111.98,117.3,129.41,129.46,102.85,97.4,121.15,117.82,125.17,123.88,134.04,95.33,120.59,126.64,125.09,115.01,159.65,172.75,130.45,126.04,116.61,113.32,138.93,153.85,150.43,126.95,134.9,124.61,132.87,132.48,165.1,183.82,130.06,126.6,129.97,131.75,142.65,175.69,213.67,161.89,140.53,149.31,152.42,151.77,146.67,137.72,119.46,141.57,138.28,138.71,148.53,170.85,175.82,128.89,147.45,146.15,137.72,146.97,169.94,176.34,127.55,124.78,122.79,131.66,143.77,160.42,159.52,131.7,128.2,128.68,139.01,151.34,157.4,149.96,116.18,134.56,134.9,163.37,167.73,178.46,201.43,162.5,143.21,141.26,151.38,160.25,196.5,200,146.24,142.65,150.04,134.04,157.79,182.66,198.66,143.43,124.52,132.96,138.19,150.87,176.95,158.52,114.88,123.01,133.3,127.94,149.18,187.28,172.23,139.19,123.75,129.67,139.92,150.82,187.8,195.72,137.72,127.98,134.17,137.24,152.6,184.78
"3097","county","Henry County","driving","","Ohio","United States",100,105.6,109.3,117.48,126.23,85.38,81.41,96.44,104.81,103.75,113.41,134.69,124.01,87.56,94.54,105.23,104.07,113.32,131.73,122.43,90.06,99.54,108.42,99.4,86.82,112.26,126.04,87.14,105.04,109.53,115.91,97.96,131.54,127.01,101.67,108.14,111.61,116,111.79,138.25,152.31,103.65,98.43,115.68,105.87,105.04,146.67,148.24,99.35,108.51,121.69,117.25,121.18,187.88,160.96,107.45,109.71,113.23,111.52,99.86,116.37,103.56,81.17,88.11,88.02,82.1,84.78,85.89,63.23,52.64,70.35,59.9,67.9,66.98,72.02,55.09,47.27,61.66,61.93,63.04,68.32,72.8,64.71,53.19,69.94,68.22,73.77,67.9,73.87,85.01,42.92,80.99,76.13,88.62,86.96,78.12,84.04,61.79,94.31,82.52,91.07,86.03,109.39,84.74,72.11,91.86,105.18,110.68,98.33,113.83,109.07,87.37,106.52,104.9,113.88,128.77,129.83,110.59,77.34,NA,NA,144.03,132.84,156.34,139.18,98.94,116.33,134.04,141.54,139.32,157.26,145.42,114.06,96.85,142.23,159.76,149.95,158.83,166.14,117.21,144.08,161.7,156.66,155.6,184.55,176.97,141.4,158.97,151.85,145.24,179,198.06,182.52,141.91,177.06,172.29,176.27,180.02,195.56,200.51,132.19,151.53,171.32,167.67,171.51,201.57,216.65,150.37,152.59,154.63,168.5,179.28,172.8,156.01,143.29,158.79,149.68,162.35,172.94,186.17,200.65,149.35,159.11,168.13,163.64,173.4,207.82,188.95,138.07,154.44,167.72,152.45,174.88,178.26,184.78,136.96,143.99,152.45,157.45,156.85,179.65,169.01,122.71,157.17,146.95,158.05,156.61,187.74,201.57,143.99,158.93,150.97,165.08,176.46,195.33,182.28,141.03,154.58,163.78,169.8,163.92,199.31,191.54,137.84,152.36,147.18,155.87,171.05,174.38,181.36,136.26,137.84,152.54,153.75,167.21,181.82,183.4,142.83,123.82,152.96,154.58,160.73,183.44,224.56,134.04,161.61,152.82,163.83,172.25,192.97
"3110","county","Highland County","driving","","Ohio","United States",100,104.68,110.36,110,123.15,103.04,83.89,105.08,109.56,104.84,100.08,123.71,114.75,76.37,104.8,101.64,109.24,101.2,120.11,115.27,81.65,103.52,102.52,112.83,106.64,107.48,101.48,89.68,112.55,104.6,113.83,104.56,124.35,126.83,92.6,119.31,107.88,117.03,115.23,132.19,138.34,99.48,104.36,109.56,109.08,115.23,128.95,127.03,101.2,105.44,116.91,118.59,124.79,124.63,136.63,101.2,118.87,122.91,115.63,115.51,122.15,110.16,80.33,91.12,93.04,84.37,79.01,99.56,88.76,66.09,72.53,69.45,79.45,79.57,73.93,76.77,72.73,83.13,86.37,78.13,80.45,100.92,97.76,66.01,92.76,91.84,95.36,89.24,106.88,101.8,55.3,82.41,92.28,101.64,96.88,115.31,117.35,97.52,107.48,109.6,122.55,109.44,130.39,122.15,93.68,127.67,124.75,113.51,120.55,138.86,156.74,95.44,126.67,115.95,121.67,136.79,142.34,171.61,105.12,NA,NA,140.98,141.02,163.69,176.05,138.98,149.06,139.46,159.22,151.82,184.49,190.4,158.34,149.46,175.33,173.37,157.62,167.69,195.96,150.86,154.54,163.65,164.97,155.94,204.08,215.67,177.33,178.49,165.09,172.85,187.88,226.99,219.43,178.13,183.05,185.53,191.12,172.49,217.95,246.46,158.94,164.45,177.01,203.4,189.36,209.8,221.95,164.93,175.77,183.29,166.09,202.36,244.34,196.44,167.21,186.33,188.72,173.77,201.6,212.75,217.03,154.14,177.17,175.97,176.05,196.28,203.36,219.67,168.77,183.73,176.77,169.33,183.77,226.75,224.51,160.42,164.77,180.93,189.92,169.21,198.56,194.52,150.42,173.41,174.81,183.69,182.37,209.84,211.36,171.37,169.65,166.69,165.37,182.01,194.92,202.08,150.26,157.98,161.3,175.25,175.57,210.6,198.16,160.9,165.21,157.62,163.81,157.86,186.77,208.88,164.01,161.9,172.61,166.01,169.65,209.48,232.67,187.05,171.97,160.34,163.49,171.77,179.73,218.15,143.26,151.98,146.9,166.09,175.01,203.84
"3121","county","Hocking County","driving","","Ohio","United States",100,96.45,102.71,106.79,155.39,162.19,142.69,129.79,101.28,96.55,107.98,132.3,171.49,127.87,105.02,100.94,104.73,109.55,150.62,175.28,124.52,107.43,106.45,107.53,107.93,134.37,169.72,150.52,108.67,102.76,112.9,123.24,240.57,207.68,180.55,147.02,121.66,125.5,124.32,175.28,236.19,191.68,119.99,115.31,116.84,122.26,181.73,212.6,181.34,125.55,117.97,154.7,141.36,192.22,235.6,209.65,156.97,128.16,130.97,126.64,163.47,168.09,160.46,125.7,126,116.79,112.95,143.08,149.38,147.86,100,84.93,103.59,122.6,72.53,96.41,113.69,82.08,75.04,74.89,84.49,128.31,103.94,62.28,81.59,69.62,83.65,81.78,86.8,90.2,50.02,77.4,78.14,80.31,87.35,93.65,99.9,84.29,93.75,85.57,100.94,87.3,105.91,110.78,78.88,103.84,95.57,91.68,92.02,128.02,165.39,108.42,127.23,116,130.77,138.01,150.57,190.45,134.86,NA,NA,153.57,164.94,195.17,246.09,203.79,160.61,164.45,164.11,176.42,269.03,352.29,306.35,269.33,224.18,232.3,226.24,267.06,351.06,279.42,223.24,236.73,204.23,216.49,294.04,428.56,329.05,246.13,244.95,232.55,277.3,357.66,422.21,349.48,291.33,286.46,280.11,273.81,363.37,454.6,342.79,270.65,267.16,312.01,313.1,398.62,481.24,394.88,312.11,322.65,329.44,353.87,441.01,429.15,382.32,329.39,307.39,330.23,333.78,383.46,487.64,373.56,325.7,319.5,337.67,318.07,407.68,511.57,417.87,349.93,328.66,313.05,320.09,418.51,542.64,445.35,337.37,357.66,346.58,307.93,390.15,418.61,386.07,328.51,335.35,342.15,372.18,434.02,530.87,446.23,357.56,344.61,334.91,342.84,410.93,453.82,398.62,323.39,318.81,328.8,334.22,421.66,479.62,400.94,280.21,270.26,261.05,251.35,311.28,418.51,400.3,250.17,230.72,233.09,245.2,370.06,564.65,552.29,421.07,263.42,257.66,264.6,329,471.98,320.24,266.81,232.55,259.48,262.19,329.94
"3124","county","Holmes County","driving","","Ohio","United States",100,100.03,106.16,105.47,132.3,133.05,74.2,120.53,92.95,96.65,102.57,113.86,139.62,51.39,93.5,97.54,90.32,104.79,121.21,171.95,51.52,93.4,99.35,90.52,91.14,103.56,126.45,55.11,99.83,117.76,111.5,105.2,160.25,180.29,66.75,132.43,111.22,113.68,107.42,139.04,165.24,63.91,100.1,104.62,110.64,102.22,129.63,167.23,61.99,99.93,99.42,111.87,122.58,148.72,212.18,77.15,114.68,116.83,116.39,119.53,140.4,147.14,55.05,89.67,86.73,82.14,80.29,96.78,73.69,37.46,79.1,57.82,67.74,63.43,75.47,59.29,34.07,61.68,70.37,79.13,72.77,83.44,69.14,33.94,80.6,80.6,80.91,93.4,64.59,85.67,29.73,78.34,87.17,91.28,93.74,102.94,95.48,42.59,94.18,108.01,99.76,95.79,112.38,96.99,42.8,111.46,97.02,107.56,106.43,124.43,121.66,56.86,106.91,111.67,120.32,126.1,134.72,143.31,49.81,NA,NA,140.68,133.29,172.84,189.15,66.2,136.95,149.47,149.26,131.3,202.84,267.6,111.97,129.66,167.5,171.23,176.6,199.56,242.66,97.19,164.42,165.1,167.57,184.16,232.95,271.84,115.22,186.01,188.92,194.73,219.53,289.22,324.26,132.26,207.29,214.3,215.57,213.34,299.14,303.35,112.66,186.38,204.86,224.97,226.1,292.41,305.37,146.29,217.48,211.43,227.75,254.26,336.91,214.64,114.78,234.31,224.67,209.75,227.1,278.34,307.42,124.22,230.41,229.87,233.12,226.89,279.68,309.54,133.32,223.64,220.94,215.94,237.29,306.98,316.56,133.05,205.27,225.04,233.29,248.68,283.92,303.42,121.21,209.61,207.18,241.53,256.18,291.14,323.61,137.97,223.13,218.03,222.44,235.48,279.37,334.21,129.59,216.11,223.47,226.38,234.62,309.75,361.17,137.53,205.82,203.28,196.41,208.31,255.18,294.8,127.2,177.45,188.37,181.8,201.92,302.5,411.67,163.33,191,196.27,195.86,210.95,268.22,324.29,106.81,176.77,194.66,210.98,219.91,301.09
"3161","county","Huron County","driving","","Ohio","United States",100,99.5,102.63,106.1,115.49,101.27,85.57,101.59,101.09,98.94,109.05,120.3,122.21,89.17,99.31,106.31,98.78,103.13,126.21,118.15,87.26,95.38,110.9,99.23,88.46,108.46,128.28,100.61,102.04,106.55,96.74,94.11,134.94,126.93,109.31,106.55,117.8,109.18,114.7,132.69,147.07,90.61,101.03,107.32,100.24,103.18,146.78,129.88,93.31,102.71,129.82,124.01,126.82,159.03,161.26,107.83,112.1,109.15,105.57,106.05,112.55,105.39,75.19,90.1,78.35,88.64,86.42,80.87,68.13,55.03,72.41,57.92,60.52,65.69,70.76,57.79,50.89,67.42,72.14,74.93,72.14,77.82,69.04,52.91,83.18,80.15,82.99,79.09,85.41,77.1,47.92,78.85,91.35,84.48,94.72,87.13,88.22,74.77,100.32,96.92,95.62,100.27,118.81,103.53,75.96,104.7,101.54,101.22,107.77,120.99,115.63,93.79,115.31,117.35,131.47,129.58,143.83,132.61,86.36,NA,NA,136.56,135.02,144.68,153.01,104.32,126.77,142.03,150.49,156.75,176.63,175.67,144.07,127.35,152.27,167.68,162.32,174.71,184.21,145.82,156.17,166.86,156.06,167.87,191.54,194.99,151.21,163.62,170.05,157.76,189.97,218.31,227.78,170.63,169.89,184.72,177.61,184.74,220.88,221.86,152.08,171,175.48,184.61,204.27,223.59,210.98,175.83,183.26,176.12,191.06,209.53,216.69,203.79,178.14,181.22,188.27,176.6,180.45,219.37,224.6,168,180.31,189.55,171.24,179.52,214.73,219.95,157.76,176.63,180.45,170.07,185.38,219.95,223.59,175.64,170.2,179.17,182.04,184.48,220.22,204.48,146.25,176.84,170.97,183.26,182.33,215.52,217.78,170.89,184.98,179.68,187.08,202.23,229.95,224.67,165.64,184.98,191.91,198.59,187.64,232.87,224.46,173.15,173.63,175.25,173.92,160.04,190.37,197.24,157.12,171.5,168.61,170.66,182.01,227.75,220.48,180.9,139.16,164.79,166.33,172.54,209.95,211.25,152.4,158.74,166.41,162.67,166.49,207.83
"3199","county","Jackson County","driving","","Ohio","United States",100,92.37,107.36,106.66,122.53,111.38,87.43,110.76,90.52,100.26,111.02,117.81,125.04,86.9,100.88,100.71,107.58,111.55,127.38,120.41,85.1,106.13,105.69,115.78,113.36,109.13,103.04,89.77,111.38,106.08,106.26,122.44,140.04,146.43,104.54,123.15,118.3,131.92,128.09,152.51,157.58,101.46,115.7,120.99,122.31,126.01,135.8,133.82,118.03,130.64,120.19,128.44,124.56,150.44,146.38,110.41,128.57,123.32,118.96,120.77,137.61,108.02,91.14,101.37,97.27,98.28,93.69,108.77,87.83,76.01,87.26,79.59,82.72,83.73,88.32,85.32,71.3,84.26,81,78.35,86.73,97,83.47,77.29,89.99,85.89,96.25,102.73,104.76,88.49,52.69,86.9,99.56,102.12,100.66,120.68,107.5,86.77,115.04,108.02,125.4,114.11,129.06,119.89,91.62,126.72,111.33,110.23,122.22,143.56,160.76,99.34,141.58,142.81,121.87,143.74,153.09,156.53,104.5,NA,NA,155.69,146.56,163.36,153.97,129.41,140.61,154.76,153.53,149.38,188.93,171.78,142.15,155.11,162.61,162.3,167.9,177.2,209.96,142.06,164.73,164.55,168.78,179.81,225.66,201.41,156.83,174.91,179.59,174.47,189.37,235.01,228.17,158.6,178.44,172.49,178.66,201.9,243.3,218.17,157.89,184.39,196.69,192.11,213.58,248.15,249.69,162.52,196.6,192.24,196.25,222.18,247.05,180.34,176.72,195.68,184.13,192.06,207.94,246.74,238.23,173.5,182.05,180.91,178.57,201.06,226.32,245.41,172.57,177.47,196.34,172.75,190.65,217.59,257.28,161.99,173.06,182.05,186.9,202.65,234.61,233.11,162.61,184.26,173.81,186.55,188.84,223.15,243.74,164.77,186.73,178.79,184.66,187.74,206.79,209.13,145.24,176.06,176.15,164.24,180.2,213.36,192.95,155.11,166.98,162.17,176.06,171.78,188.58,172.49,141.4,154.63,170.68,163.05,197.66,234.79,221.96,164.11,157.54,165.26,175.13,172.71,202.6,188.27,129.5,177.56,168.3,167.02,187.08,195.72
"3226","county","Jefferson County","driving","","Ohio","United States",100,95.87,99.61,100.99,104.63,86.41,75.97,91.82,90.51,92.16,100.44,100.5,93.83,65.06,89.29,98.12,94.77,96.58,107.57,109.56,70.22,93.26,97.25,94.73,107.7,89.29,94.18,73.59,100.57,104.22,103.81,102.38,117.01,117.95,89.39,99.43,104.06,103.94,102.96,124.14,116.92,90.99,96.79,104.52,113.87,105.41,115.64,119.53,86.31,102.89,108.51,111.39,110.71,121.23,112.27,84.09,99.75,102.38,99.27,97.85,99.5,82.26,69.88,83.04,82,84.55,78.7,82.67,64.63,50.46,70.33,64.92,64.83,66.9,72.12,64.33,55.09,69.65,74.44,69.44,71.85,82.16,68.16,53.12,77.28,73.54,84.2,77.72,71.92,76.89,42.92,77.51,81.55,84.5,84.04,84.94,73.93,63.76,92.18,86.15,89.5,85.26,91.2,84.5,66.16,96.24,98.35,96.97,96.01,102.66,94.7,78.79,100.53,99.4,103.37,111.51,115.18,108.96,77.97,NA,NA,112.01,120.2,128.08,117.45,98.85,120.91,126.23,124.35,121.96,137.35,132.65,106.63,96.22,136.7,137.87,138.03,141.77,135.03,103.78,139.02,136.98,138.45,141.98,153.14,149.47,117.08,139.18,148.01,149.29,151.97,154.45,148.56,120.56,149.68,152.38,149.56,155.62,160,147.8,115.68,142.07,152.2,142.23,157.4,176.59,155.02,131.84,152.5,165.18,155.73,156.6,153.74,121.44,113.46,154.15,149.72,157.2,163.07,163.87,156.05,121.6,154.13,148.6,151.74,150.64,172.24,166.9,123.25,135.51,150,152.36,140.17,162.24,148.28,120.63,142.57,150.5,152.22,151.12,165.57,149.72,119.28,142.34,140.85,141.95,145.92,164.47,157.38,124.67,153.55,142.32,147.09,158.37,185.63,169.03,130.22,144.59,151.08,170.15,172.76,184.04,173.27,141.95,148.99,140.03,151.79,159.51,163.59,159.28,127.99,141.29,144.29,158.55,166.35,181.82,187.48,137.73,113.92,155.07,146.22,154.15,179.39,174.19,117.88,147.59,139.87,155.66,157.2,172.51
"3324","county","Knox County","driving","","Ohio","United States",100,105.64,105.04,103.5,138.41,118.88,94.94,106.99,103.39,102.29,107.12,119.42,142.11,98.73,98.69,102.73,100.79,105.79,117.55,136.51,92.13,96.79,102.06,100.25,101.21,114.47,134.7,95.13,100.1,112.8,107.83,105.7,135.64,131.29,112.99,118.9,113.86,116.15,110.3,138.34,142.71,100.46,105.54,108.76,103.29,107.6,134.35,141.34,103.39,102.5,106.74,109.72,128.39,141.55,150.73,106.02,112.2,112.47,106.72,100.77,119.3,102.69,72.25,89.01,92.86,83.47,88.16,93.82,78.08,61.87,67.49,65.95,70.67,73.86,72.73,68.69,60.51,67.32,74.5,75.94,83.43,90.32,91.84,57.58,80.77,81.89,90.78,86.87,89.13,89.63,59.74,77.33,84.93,92.28,95.55,95.55,100.1,76.81,102.44,97.88,104.08,100.54,121.98,114.7,74.65,105.93,100.29,100.37,107.85,126.31,142.76,97.04,114.8,112.26,115.15,133.35,129.2,132.68,87.64,NA,NA,133.08,134.05,150.4,167.55,116.03,128.02,141.67,137.39,147.34,184.22,184.51,152.71,153.68,152.23,156.97,162.59,167.19,179.73,143.34,158.95,152.85,160.18,156.89,196.65,210.89,173.29,172.75,168.65,170.34,187.45,216.9,208.81,175.67,169.36,173.33,186.95,180.64,213.97,239.45,155.08,166.55,166.67,194.96,197.34,244.55,220.57,203.58,165.17,170.69,183.6,200.98,224.33,196.86,186.91,188.49,172.06,179.14,191.55,213.13,231.74,174.08,180.06,185.24,190.24,173.5,215.76,227,173.98,165.92,178.25,174.29,190.61,220.8,222.77,175.65,171.17,173,180.06,174.56,205.54,185.95,151.73,174.9,166.74,179.7,186.32,222.48,229.31,181.08,160.05,173.54,183.95,180.52,214.2,223.96,171.11,179.45,185.03,188.16,186.16,223.79,233.56,180.75,188.26,175.15,185.53,184.89,202.27,196.82,181.39,170.02,177.5,156.1,170.07,221.79,233.97,191.24,165.34,185.97,171.73,175.48,201.71,221.38,152.96,154.66,151.87,164.34,176.89,204.37
"3352","county","Lake County","driving","","Ohio","United States",100,104.3,108.52,107.49,127.77,115.02,90.37,102.99,101.11,103.96,103.54,126.42,136.05,89.62,96.45,102.73,102.26,106.29,128.49,133.37,92.8,100.1,101.79,101.52,103.75,121.38,128.47,96.5,104.38,105.2,105.07,112.32,141.86,146.5,106.45,113.11,106.66,109.28,112.89,137.73,151.24,108.51,101.89,110.18,110.62,112.78,133.56,147.74,109.09,106.81,111.12,115.01,121.27,142.37,160.41,115.03,118.01,109.15,113.79,110.96,121.78,114.57,82.95,88.25,86.47,78.88,78.22,86.45,75.03,58.84,66.58,59.93,66.03,72.93,76.23,63.49,60.39,62.04,65.88,70.08,72.21,86.29,85.33,57.64,73.8,69.52,76.08,74.27,84.61,91.06,47.99,66.03,75.73,82.85,82.3,87.36,95.61,79.16,89.3,81.44,86.95,92.73,107.23,111.17,70.22,99.8,102.39,94.16,96.27,117.09,126.24,103.4,101.9,109.95,113.18,121.25,122.55,122.77,93.88,NA,NA,130.58,123.29,144.07,156.67,111.76,123.06,137.46,146.09,156.55,160.93,174.95,138.87,126.76,161.1,165.15,155.94,170.94,180.89,139.13,156.59,158.54,161.15,168.88,196.03,197.79,152.54,165.06,178.35,167.66,181.75,204.63,204.38,157.78,168.48,179.59,181.55,189.15,214.69,219.42,144.75,163.77,166.18,186.75,194.51,220.49,206.43,173.31,187.73,193.03,206.44,210.52,227.07,177.04,163.7,182.3,187.28,196.09,194.34,205.32,204.78,175.36,177.67,189.07,189.2,186.95,217.86,222.51,159.29,178.45,180.44,179.76,185.6,222.45,220.45,171.67,171.5,184.78,189.39,194.72,212.09,202.31,145.15,169.87,173.65,185.12,193.48,223.05,229.02,171.64,179.13,180.19,187.58,191.43,219.27,215.43,153.64,172.25,180.58,184.7,193.68,217.5,215.64,158.64,170.13,170.88,166.43,174.92,180.36,196,157.19,160.23,169.6,167.08,183.9,211.44,210.76,166.35,117.54,154.76,166.13,169.27,197.1,213.29,143.19,158.25,163.24,161.43,176.3,201.25
