"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"3177","county","Iredell County","driving","","North Carolina","United States",100,100,105.39,114.87,124.43,104.84,80.68,105.36,101.2,100.19,104.26,116.44,111.84,78.55,100.43,103.46,113.68,109.13,117.56,111.31,80.74,98.75,103.37,103.58,94.92,121.77,107.33,84.04,102.44,103.8,105.26,109.45,142.22,120.48,87.18,116.42,107.32,108.5,93.23,127.38,125.03,89.85,104.69,108.64,113.56,126.21,142.89,135.91,100.79,115.07,116.81,115.82,125.68,153.61,141.43,104.77,115.92,114.84,119.95,115.52,126.6,109.53,81.72,99.35,91.81,91.03,90.28,99.2,83.67,56.44,70.01,70.8,77.6,73.74,81.45,73.2,56.86,69.81,58.81,65.85,70.64,74.66,64.28,52.41,72.01,69.95,77.28,77.9,80.11,70.57,38.67,74.86,79.89,84.54,85.55,96.87,88.37,65.69,76.91,86.34,90.03,80.15,102.39,87.65,73.32,90.61,95.87,93.07,98.39,109.48,111.09,88.58,100.3,94.4,101.51,111.17,121.03,119.55,86.45,NA,NA,116.63,123.74,144.85,140.68,113.15,123.99,113.9,114.09,120.32,152.06,148.12,111.44,112.78,136.19,129.87,136.19,148.62,151.74,124.9,136.84,134.34,139.55,145.76,160.01,159.48,132.97,142.52,141.1,145.27,153.02,174.47,167.83,134.57,142.69,131.32,141.13,150.49,174.55,167.2,128.42,151.88,149.78,157.86,166.72,183.01,178.13,133.66,152.89,154.8,159.93,175.56,173,141.04,135.58,155.91,153.22,155.09,158.19,181.34,176.71,133.82,152.58,153.76,156.89,164.29,180.48,174.6,137.84,152.53,155.97,160.04,161.35,189.32,176.72,144.56,157.07,151.87,157.69,166.32,182.01,176.5,135.25,149.54,161.39,160.46,161.18,189.2,180.03,141.99,153.24,151.95,153.75,163.56,179.56,157.35,132.66,145.52,147.08,146.85,153.66,162.49,166.45,128.04,138.07,140.35,146.77,148.32,170.26,155.54,124.48,136,145.73,149.02,166.25,197.14,168.69,144.3,140.94,147.38,144.69,149.04,171.17,163.47,125.95,142.02,159.22,145.87,133.06,171.96
"3190","county","Jackson County","driving","","North Carolina","United States",100,93.61,100.93,103.97,165.42,175.93,155.18,136.77,98.17,99.29,107.1,138.04,156.13,123.31,99.05,100.76,97.59,104.61,148.99,161.52,129.43,103.85,100.71,98.71,107.1,132.94,111.58,118.12,99.78,99.98,109.46,129.58,207.68,227.31,182.64,137.58,112.27,110.51,101.78,175.86,194.76,148.18,116.46,119.09,109.56,121.56,183.13,169.06,135.97,112.92,119.82,118.85,125.94,216.41,169.28,139.36,121.51,108.34,107.51,107.24,128.87,132.5,117.87,102.22,97.15,88.54,87.17,93.15,84.54,64.01,57.94,57.18,59.81,59.3,59.25,55.62,42.36,44.7,40.77,45.26,49.72,50.33,47.06,35.21,50.38,50.21,46.7,53.5,55.01,43.53,30.43,49.09,57.38,55.45,58.38,65.74,57.28,47.77,56.28,62.33,57.38,53.5,63.52,59.45,55.6,70.06,63.72,63.67,66.4,79.93,86.91,77.13,76.25,67.67,75.88,88.66,99.02,104.24,85.76,NA,NA,96.61,104.9,129.46,129.09,118.31,102.83,102.02,107.53,123.34,156.3,175.76,167.45,149.21,132.87,133.65,139.11,151.91,178.22,165.98,148.13,155.5,152.52,156.06,186.39,212.17,195.93,172.37,169.13,165.2,183.93,228.16,251.01,214.34,179.86,182.18,180.35,197.63,233.14,244.55,212.46,208.83,203.34,202.51,220.19,259.74,281.05,237.77,210.63,207.14,220.29,274.4,306.17,261.28,276.1,243.96,228.94,229.46,240.43,274.76,296.49,259.25,247.31,242.89,241.97,246.04,277.88,304.19,261.91,237.58,224.6,236.53,246.04,277.88,305.12,261.79,249.94,233.31,238.7,262.13,284.56,333.26,278.25,238.09,237.28,246.99,264.89,323.04,341.58,312.44,258.62,258.62,262.33,275.62,363.01,361.81,307.73,247.57,233.04,236.24,249.04,284.76,314.31,272.69,212.51,206.58,220.29,228.09,273.35,287.73,255.55,201.68,214.7,218.58,237.28,340.53,390.73,364.84,324.77,224.43,215.14,217.14,272.57,280.54,244.5,212.29,215.22,211.34,205.07,282.42
"3259","county","Johnston County","driving","","North Carolina","United States",100,99.19,103.66,111.23,132.88,123.1,92.22,111.18,103.64,97.89,106.87,121.98,119.94,87.27,99.65,100.79,102.4,107.7,122.02,121.96,88.63,106.37,104.56,103.4,91.21,124.19,121.05,98.72,105.45,105.33,106.68,113.34,149.48,138.77,100.11,114.68,113.53,107.28,93.66,103.54,128.09,101.98,106.44,109.73,112.18,124.77,143.2,148.3,112.81,122.14,118.84,114.38,119.68,149.21,155.23,114.21,124.83,122.41,121.82,124.63,140.5,149.25,92.43,112.16,105.88,108.68,98.07,113.25,86.44,67.82,75.55,79.94,77.83,82.48,90.97,77.77,62.98,76.45,71.17,70.43,76.76,83.78,71.68,58.04,74.44,75.1,77.15,84.77,89.71,76.9,51.57,71.77,84.66,85.9,92.9,104.18,90.68,71.44,80.89,92.71,94.5,88.07,108.39,94.85,78.87,93.06,99.86,101.74,93.02,118.81,110.37,94.97,106.2,101.75,107.69,116.67,131.02,125.28,98.19,NA,NA,125.59,128.86,154.26,145.36,116.88,123.52,113.45,114.5,121.89,158.14,152.5,119.68,133.97,143.82,130.19,134.67,150.05,155.55,131.33,138.41,139.67,140.04,150.12,165.46,174.27,137.32,143.65,146.35,145.29,148.02,178.8,181.68,141.58,134.78,134.71,141.11,156.01,181.14,181.06,143.46,157.95,153.77,157.19,162.66,188.47,198.6,157.87,156.11,154.37,160.11,178.53,178.21,151.93,156.18,161.64,148.22,148.32,159.43,182.88,191.21,148.83,153.88,152.38,158.01,161.34,184.4,187.27,151.56,152.66,151.92,152.67,159.47,179.33,189.49,150.09,155.78,153.48,155.08,165.6,183.08,198.84,151.64,136.53,144.93,151.74,160.16,182.88,193.97,155.87,154.82,155.07,156.7,166.08,181.75,186.35,145.6,145.86,150.25,146.72,152.67,174.21,177.92,141.3,139.5,144.02,144.02,152.7,174.06,165.87,147.06,147.79,154.24,153.03,163.5,199.45,173.6,141.15,175.95,146.65,141.94,155.61,175.09,171.13,138,143.57,148.75,151.58,139.5,167.13
"3262","county","Jones County","driving","","North Carolina","United States",100,91.43,87.22,105.56,158.1,121.83,101.27,127.46,100.56,91.75,102.46,125.79,127.14,106.83,92.22,104.76,95.32,73.33,97.22,102.7,64.84,73.49,72.3,75.48,66.59,84.44,101.75,78.49,75.79,70.95,72.94,80.87,116.03,113.02,88.73,92.62,91.19,69.6,78.57,62.7,78.97,77.86,77.38,78.17,82.78,84.76,119.13,122.54,100.79,89.44,83.41,86.35,90.71,115.63,115,96.98,94.68,92.38,90.32,96.83,129.13,106.67,86.27,81.9,68.57,84.13,92.38,83.89,67.3,70.4,55.56,60.56,60,63.81,75.71,77.86,61.43,69.68,60.24,55,57.06,64.6,57.22,59.76,55.95,74.92,66.03,70.95,71.03,67.94,49.44,55.48,74.76,66.75,77.94,89.92,77.14,63.02,63.65,74.92,73.41,75.32,102.7,90.79,73.65,77.06,81.43,90.24,76.43,114.29,114.84,106.59,99.05,82.78,88.41,98.17,116.19,133.73,138.17,NA,NA,114.37,122.46,179.52,199.05,155.32,83.89,88.97,98.49,101.83,187.86,159.76,178.1,215.95,151.67,110.24,116.03,156.75,153.89,158.97,126.19,123.97,130.63,135.24,155.16,185.87,181.11,136.9,128.65,131.83,147.94,162.94,196.83,176.51,114.37,101.19,125.87,141.9,183.65,222.14,193.81,148.57,139.68,129.13,134.21,196.43,269.6,213.73,146.98,145.95,161.43,191.75,221.9,240.32,253.02,165.16,126.59,118.65,146.83,201.67,249.68,235.56,135.16,135.79,142.78,158.41,194.76,245,221.51,138.33,125.24,138.57,141.59,173.81,233.81,219.68,149.21,119.84,136.67,139.44,187.22,227.14,193.73,100.95,99.68,122.86,138.89,181.59,205.16,201.11,144.6,134.37,136.11,144.52,172.78,196.9,170.87,124.76,126.19,120.79,121.59,176.83,201.67,176.03,125.24,109.21,130.24,136.27,164.68,160.56,184.44,106.83,108.25,113.25,143.33,206.19,194.6,185,205.32,122.62,115.08,120.63,152.7,161.27,142.46,114.05,124.37,105.95,114.68,140.24
"3401","county","Lee County","driving","","North Carolina","United States",100,101.99,104.26,110.45,130.12,114.06,84.57,100.34,102.5,103.84,105.84,123.4,112.65,80.63,96.43,99.39,101.1,106.01,123.07,115.38,84.92,102.46,102.42,99.99,92.27,119.44,120.61,85.93,102.09,106.9,105.12,112.32,139.54,121.84,92.27,114.67,109.75,104.39,90.61,102.65,122.08,90.03,104.21,109.84,112.4,120.38,139.91,132.54,95.86,117.1,116.16,113.6,123.44,138.01,134.75,97.26,121.88,118.25,114.71,114.94,126.94,119.39,76.96,99.54,90.74,90.1,91.2,101.1,84.47,59.28,74.98,80.14,76.05,81.46,88.19,77.83,61.38,80.07,74.72,71.91,77.84,84.4,73.9,58.21,80.77,80.56,80.94,82.05,95.01,80.98,48.91,79.26,94.27,88.43,97.35,105.37,96.3,72.34,86.77,98.24,98.17,87.32,110.56,97.09,80.26,98.92,102.38,98.26,97.91,120.89,105.98,86.61,107.37,100.67,108.3,113.76,125.64,123.25,89.88,NA,NA,114.38,124.36,144.85,132.04,105.88,119.37,113.35,112.54,127.58,150.52,142.94,104.13,111.89,132.48,120.18,130.27,144.06,139.62,111.52,133.98,132.8,135.64,145.13,154.36,154.25,120.22,134.54,141.97,142.43,144.15,159.28,157.45,117.5,134.23,136,139.03,151.73,165.13,161.65,119.05,158.64,143.38,153.69,150.59,174.38,173.18,130.99,148.26,145.55,158,157.78,166.85,134.96,122.12,156.88,137.39,150.28,157.43,178.29,162.86,122.86,145.88,150.07,158.42,159.09,179.79,167.08,125.45,152.54,148.5,154.53,154.33,175.52,167.71,126.82,149.82,156.72,154.51,158.89,175.4,168.7,132.07,135.17,143.12,154.28,153.51,179.88,166.56,131.23,151.89,151.95,149.11,156.85,174.2,158.03,124.51,151.26,148.48,154.04,151.17,172.4,158.59,128.83,143.33,145.21,150.2,149.27,169.73,155.58,124.83,138.55,149.55,145.15,159.19,189.63,162.05,126.88,131.06,148.92,146.92,153.3,170.7,165.11,132.57,145.77,150.93,147.89,140,171.94
"3416","county","Lenoir County","driving","","North Carolina","United States",100,93.92,99.9,102.3,130.76,118.99,80.73,105.02,101.18,100.45,102.77,119.72,107.87,85.32,99.18,107.91,103.77,106.38,126.9,116.58,75.61,98,105.18,102.35,99.37,125.51,111.34,86.89,105.89,109.61,102.69,108.42,141.02,121.6,90.19,115.3,110.97,108.83,93.17,90.84,113.54,87.82,106.3,114.6,119.54,125.56,144.4,135.31,95.61,109.79,122.21,116.07,120.38,150.6,134.8,101.14,119.01,119.07,122.84,121.07,141.12,128.41,85.19,107.93,98.08,98.06,102.92,109.59,83.87,68.49,85.05,81.48,79.3,80.15,100.73,87.25,60.86,83.64,72.12,78.93,82.28,90.76,77.93,59.66,82.24,82.6,87.35,88.52,93.74,82.95,59.09,73.59,89.7,92.05,103.43,115.09,97.96,70.94,93.86,97.45,102.06,99.94,115.07,97.92,69.2,105.38,104.85,107.44,102.86,132.74,119.76,87.31,114.07,110.75,120.99,120.31,141.32,130.25,105.1,NA,NA,139.73,140.1,167.59,142.75,118.91,132.65,121.27,125.84,129.19,174.44,148.95,126.55,150.6,155.13,132.14,141.02,155.86,153.44,129.41,137.16,148.34,143.83,162.98,176.59,164.33,139.81,152.74,151.54,139.47,157.21,172.59,167.49,131.61,137.9,138.28,148.44,166.39,196.61,190.78,150.87,172.69,158.6,165.49,161.39,211.16,217.46,162.55,164.94,165.2,171.41,200.29,194.07,165.23,182.62,172.16,159.94,151.5,169.35,201.14,201.59,159.56,163.7,168.84,163.21,173.51,196.72,195.15,169.73,166.02,161.92,160.31,178.44,199,205.22,160.45,174.65,160.31,162.86,173.71,195.31,184.25,149.34,149.6,154.33,169.37,180.95,197.59,196.55,159.47,170.47,169.45,164.55,174.14,195.72,180.5,142.44,162.9,163.1,153.93,171.51,200.53,186.76,149.32,154.17,160.15,154.99,165.49,190.78,191.52,150.97,154.88,160.74,162.27,173.79,232.39,198.33,147.93,188.93,163.29,166.12,164.74,188.82,182.19,135.71,153.56,154.84,158.03,153.21,181.7
"3443","county","Lincoln County","driving","","North Carolina","United States",100,110.08,103.26,110.56,122.94,105.44,84.43,111.08,108.87,104.61,116.7,119.57,115.5,83.44,104.13,183.59,107.81,113.84,117.38,114.41,82.57,108.71,115.47,103.62,91.76,129.75,108.45,85.4,107.59,111.23,111.53,117.93,134.69,118.69,89.55,116.74,110.76,114.52,94.27,129.1,137.02,91.67,105.94,120.83,119.26,128.19,142.9,130.11,97.54,121.26,122.08,115.64,118.42,148.56,142.19,97.74,122.54,125.12,128.23,123.19,127.22,113.42,76.85,100.3,93.25,94.44,95,105.23,88.22,59.11,75.98,77.9,81.74,83.37,90.72,80.32,61.78,79.57,68.79,73.45,87.53,92.29,75.2,58.28,85.8,84.46,92.93,89.21,92.81,79.05,43.2,88.84,93.27,95.38,101.59,110.08,92.95,69.28,90.69,102.99,104.52,86.69,117.03,90.07,77.74,108.97,107.81,104.89,107.55,121.13,112.11,95.88,115.77,104.78,115.15,121.44,126.22,127.31,91.86,NA,NA,128.06,137.08,154.93,147.46,114.49,126.68,114.96,118.85,128.33,157.76,151.78,115.71,107.28,140.67,133.95,147.66,155.15,157.38,124.76,140.7,146.25,148.07,150.44,165.58,163.38,131.41,145.86,146.89,155.72,162.45,178.21,166.02,135.98,143.49,133.22,144.95,149.98,167.71,168.39,127.41,158.06,156.55,158.41,165.68,184.81,173.54,125.62,161.82,157.08,163.07,177.04,165.95,153.07,126.57,151.72,152.3,159.63,168.53,184.08,175.15,139.06,156.46,166.06,161.35,162.11,180.15,177.65,136.24,153.4,158.94,166.83,169,181.44,176.85,139.88,159.03,163.42,162.73,161.77,177.52,169.4,134.75,151.82,163.22,167.81,169.98,179.51,181.68,147.47,163.78,163.73,161.61,160.5,178.96,152.38,142.24,152.84,161.08,161.35,158.19,168.91,181.09,136.72,151.46,147.79,163.08,164.06,178.32,163.76,129.52,141.54,160.32,159.28,172.82,199.41,176.55,143.65,139,154.05,159.13,163.38,178.54,159.29,128.05,148.55,154.69,163.59,140.18,182.53
"3497","county","Macon County","driving","","North Carolina","United States",100,92.02,89.9,109.98,143.38,151.59,146.72,139.19,94.13,93.4,101.27,119.39,124.3,101.34,84.38,92.44,95.32,93.67,122.69,128.29,101.19,94.82,93.9,91.71,92.36,119.27,95.2,115.97,90.56,96.74,102.73,113.44,173.17,181.07,158.04,140.04,98.96,108.1,91.79,138.39,146.95,119.08,104.57,100.42,101.15,102.73,131.55,141,141.88,105.34,108.64,122.8,119.23,147.75,154.97,134.78,129.06,124.49,124.03,117.47,147.72,150.56,127.49,118.27,108.25,100.54,97.7,109.4,110.6,75.66,68.6,74.4,76.16,88.29,93.09,72.28,66.49,79.27,63.95,57.89,64.88,77.62,57.93,48.94,61.61,61.69,65.45,71.67,63.49,56.66,36.16,66.14,77.01,71.25,78.31,92.4,76.35,66.07,75.43,82.96,85.07,71.4,86.26,76.66,78,88.94,85.41,76.31,94.63,101.38,109.75,103.49,102.65,90.86,102.15,108.56,111.71,126.22,109.79,NA,NA,124.68,135.74,153.4,172.09,147.14,131.17,134.89,133.47,155.09,190.63,236.7,208.18,195.01,161.84,157.2,181.27,203.3,210.21,195.16,171.59,185.45,178.46,202.5,226.68,244.18,226.72,209.67,212.25,189.87,222,282.76,284.64,246.07,221.96,219.54,225.95,245.18,269.52,295.7,241.8,255.05,236.85,230.1,264.72,318,321.27,280.27,274.55,268.87,285.07,319.92,359.92,311.75,338.23,282.19,262.96,272.25,296.7,343.42,350.67,291.13,291.86,280.04,279.39,293.78,343.84,359.31,295.2,293.9,254.09,281.61,294.09,328.37,346.22,318.39,304.22,289.64,283.8,288.21,325.18,362.88,311.09,281.92,302.15,297.62,310.52,350.33,350.79,319.04,260,271.21,260.84,280.5,310.17,323.03,286.07,255.36,255.51,248.98,260.35,310.94,312.59,268.64,228.87,231.13,227.14,232.86,291.02,287.95,250.6,225.03,230.36,233.97,269.87,349.44,409.02,395.51,341.54,245.37,244.41,251.36,288.87,280.84,248.68,233.44,241,228.33,215.85,302.46
"3511","county","Madison County","driving","","North Carolina","United States",100,108.05,102.31,106.14,180.08,157.61,142.55,150.28,105.9,101.2,106.37,136.49,144.46,122.07,95.38,107.57,97.29,122.95,131.31,153.86,126.22,110.6,100.64,102.07,107.97,136.65,150.04,133.55,100.96,96.25,106.93,111.31,182.79,221.99,170.6,141.59,120.4,116.1,86.29,148.76,169.96,143.67,98.88,115.06,117.85,110.92,143.51,161.35,145.82,127.49,122.55,126.77,114.58,174.66,188.84,165.66,139.44,125.42,115.14,112.99,147.33,140.72,142.79,107.73,106.14,99.92,98.01,89.8,93.78,70.36,57.53,64.62,73.86,78.57,75.7,82.79,66.93,81.51,58.57,53.15,61.43,64.3,67.89,53.47,61.59,61.27,67.25,65.74,80.24,70.04,38.96,68.76,69.56,71.24,74.58,83.51,80.16,65.42,72.35,77.93,84.78,69.88,88.21,86.61,80.16,74.98,85.5,80.4,84.3,96.65,106.85,111.47,97.77,87.57,88.05,104.62,113.94,125.74,99.6,NA,NA,113.15,130.68,150.92,157.93,138.09,107.89,113.94,107.89,135.38,151.08,201.67,177.77,173.15,158.49,150.04,176.57,184.78,188.76,189.64,170.36,163.59,156.49,156.02,184.7,234.5,179.12,177.21,155.22,171.79,172.35,221.75,234.66,196.1,167.65,153.23,165.5,165.58,195.7,217.61,197.29,214.42,187.49,187.01,196.97,242.07,238.73,196.73,184.78,174.98,192.03,244.7,243.11,204.22,208.84,214.26,195.06,208.45,214.02,238.73,247.57,224.7,212.99,198.01,209.24,234.82,244.38,278.49,231.71,233.94,201.43,224.06,222.63,241.59,249.32,248.53,224.78,196.81,206.53,210.28,255.78,264.46,226.85,205.74,210.2,205.02,206.85,236.49,264.46,256.02,198.49,205.1,200.8,209.4,218.73,215.3,229,187.17,202.95,174.66,180.48,203.43,236.1,222.79,180.16,168.45,195.62,196.25,213.23,222.95,189.08,164.7,175.78,175.3,208.13,287.25,321.43,296.41,261.59,214.66,203.51,213.63,246.69,251.16,205.82,189.08,201.67,196.81,181.12,239.2
"3572","county","Martin County","driving","","North Carolina","United States",100,100.13,111.5,113.97,152.96,134.89,87.91,105,104.22,103.7,100.65,130.47,126.45,87.59,106.43,97.53,101.62,99.42,128.91,114.49,85.77,93.7,95.84,102.21,92.2,121.51,115.2,95.39,106.11,112.67,122.48,115.46,151.72,140.61,102.34,113.45,112.15,106.82,102.86,103.57,176.02,99.48,101.56,115.98,114.17,124.11,155.17,145.03,114.1,115.27,117.41,107.8,123.33,158.87,161.47,113.52,124.82,120.66,119.04,121.77,150.81,141.59,102.4,110.33,94.09,96.62,94.48,107.54,82,63.09,71.41,80.9,79.99,78.75,92.66,83.63,58.8,81.35,70.44,70.44,83.17,83.24,64.2,54.65,77.58,68.75,84.41,85.83,85.64,70.11,48.93,64.85,89.54,83.17,93.44,103.9,74.27,71.86,79.08,85.77,91.81,84.54,110.07,89.02,69.98,88.17,91.42,95.52,91.23,123.39,112.48,85.45,106.3,91.94,106.76,122.22,124.82,118.45,106.95,NA,NA,116.63,124.95,164.65,178.88,128.91,130.73,121.25,124.43,131.71,180.05,193.5,155.56,162.05,148.99,151.85,130.34,168.23,186.48,160.95,133.79,154,146.13,167.38,201.88,249.71,208.25,166.86,156.92,150.88,155.88,192.53,267.58,200.58,151.27,147.11,160.3,171.02,226.45,292.59,220.79,185.64,151.2,162.64,166.34,232.81,294.09,214.23,178.82,184.21,188.89,217.15,216.37,256.08,219.1,193.7,183.37,186.94,190.64,236.97,293.96,221.38,174.66,180.9,182,189.47,234.24,305.13,216.76,187.91,178.82,171.54,179.79,225.86,283.43,213.26,163.61,165.89,164.91,193.18,220.34,270.83,196.56,152.89,173.29,203.31,192.27,220.6,260.56,214.49,184.99,175.37,187,186.61,220.4,238.92,206.3,162.25,164.46,152.76,196.49,213.39,227.23,190.06,159.78,152.63,161.47,161.6,215.27,223.13,182.72,157.12,156.86,171.41,177.32,242.95,248.93,195.58,216.96,167.84,162.7,169.4,195.78,250.42,190.9,164.26,150.23,157.83,168.55,213.91
"3594","county","McDowell County","driving","","North Carolina","United States",100,97.66,109.07,110.66,165.87,129.58,118.42,133.82,105.24,103.34,114.06,134.66,133.98,114.74,99.28,97.76,101.96,116.12,139.65,138.31,110.29,107.73,101.65,101.12,108.95,146.66,121.66,139.59,108.14,105.61,108.6,119.92,197.82,181.86,146.07,139.59,115.99,114.78,95.14,156.08,160.47,128.21,100.09,121.98,113.47,126.96,155.58,152.93,138.72,114.21,118.77,122.38,127.96,171.51,178.52,143.3,135.88,137.59,133.79,133.04,150.09,145.14,112.84,109.29,109.29,102.56,111.78,111.69,113.31,72.29,71.85,71.51,79.49,83.32,93.52,89,72.16,71.66,57.36,65.43,73.41,83.63,77.4,60.04,73.91,73.41,74.84,80.83,88.06,83.6,45.57,87.34,91.52,85.75,96.13,110.82,95.42,77.9,89.53,89.74,95.32,87.47,108.76,88.68,93.98,96.54,109.26,97.19,104.83,126.22,130.36,120.48,108.23,103.18,107.39,119.08,131.17,133.57,114.78,NA,NA,123.35,142.52,178.3,193.49,167.61,139.68,107.48,125.19,138.25,179.05,207.7,169.23,157.76,149.44,162.78,146.04,172.01,211.1,183.39,179.83,164.28,154.21,160.66,210.94,243.86,216.49,174.16,160.6,171.1,188.87,240.9,283.6,211.38,175.56,161.35,168.05,180.11,235.72,254.4,216.9,202.12,194.64,206.8,224.19,272.38,281.33,227,209.04,207.08,207.48,277.15,313.37,259.41,259.85,225.97,195.11,208.35,229.93,277.18,300.62,241.77,212.62,210.13,219.54,227,295.76,320.42,276.62,220.45,196.51,207.98,228.99,283.54,310.75,284.82,212.66,213.25,220.73,225.28,272.35,309.29,260.41,195.36,229.89,206.7,219.51,287.97,303.24,285.01,221.48,196.73,213.56,220.57,274.25,239.12,247.44,178.21,182.11,180.67,194.33,212.34,247.79,216.21,176.4,194.51,175.69,189.31,252.93,229.3,223.5,170.36,176.5,176.78,195.51,290.4,341.33,318.86,295.39,188.87,184.41,194.95,239.46,236.1,205.86,175.28,175.44,190.96,178.55,247.35
