"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20"
"3046","county","Hardin County","driving","","Texas","United States",100,108.41,104.3,116.56,147.44,124.41,87.92,103.93,106.47,99.72,110.99,133.83,133.9,87.21,105.45,103.63,101.73,114.78,128.36,128.94,91.55,109.49,105.36,101.02,110.3,136.93,141.94,96.58,108.71,111.18,112.01,128.52,144.13,129.86,97.88,137.04,127.97,111.57,116.7,145.66,134.78,100.3,120.83,125.1,114.41,128.34,155.31,155.68,102.38,119.45,119.84,111.76,126.72,157.37,158.43,109.79,125.98,121.45,123.72,136.81,146.97,137.62,110.76,105.2,100.72,95.73,94.23,91.27,79.47,61.8,87.48,80.85,86.44,85.33,86.3,61.69,51.62,71.04,78.24,78.61,77.39,85.2,67.88,57.04,76.77,83.21,82.38,80.35,90.51,76.86,61.15,84.76,90.18,90.72,96.7,114.71,85.31,68.64,100.69,101.25,104.6,106.58,122.33,104.41,92.12,107.21,97.94,109.52,116.84,132.01,125.7,94.78,124.13,134.76,122.24,133.9,142.4,140.12,96.91,NA,NA,143.65,140.14,156.51,124.06,110.12,146.03,150.67,142.73,148.91,196.05,169.26,116.51,128.11,149.33,153.23,151.43,186.26,166.4,132.73,154.48,171.43,159.17,187.81,200.42,174.18,137.18,151.11,160.32,163.39,167.76,199.17,201.92,149.31,159.84,163.76,161.32,182.77,197.88,177.51,122.98,156.19,154.11,156.97,169.52,187.23,168.55,129.86,161.99,164.46,171.18,173.9,177.44,134.11,133.83,152.42,155.13,157.23,164.04,184.99,182.91,136.91,159.26,164.09,166,174.43,191.34,175.66,141.64,163.3,157.99,171.39,166.44,174.5,148.78,122.08,154.64,166.03,151.25,165.96,190.37,166.65,141.99,172.86,175.52,171.92,169.42,199.95,180.81,134.62,165.36,169.52,170.97,167.25,198.48,184.23,147.02,151.06,161.41,154.71,173.74,192.66,185.15,157.37,286.7,561.96,207.41,148.27,224.92,207.02,166.97,187.46,198.78,200.46,197.09,238.34,197.55,156.42,154.83,177.83,183.16,183.33,210.69,209.88,151.71,169.42,172.49,175.94,173.16,220.18,197.69,135.96
"3054","county","Harris County","driving","","Texas","United States",100,101.92,106.74,107.14,123.37,117.07,89.11,96.27,102.87,99.17,105.96,126.38,119.83,79.47,96.69,97.77,100.04,103.01,121.16,123.25,79.86,95.34,101.38,98.36,106.29,122.56,127.3,83.29,98.67,103.07,107.58,118.27,145.93,124.75,90.11,102.31,105.75,105.89,109.52,129.98,128.53,84.79,103.02,112.25,112.91,137.34,138.03,141.04,88.96,108.01,115.13,111.24,121.09,140.11,132.56,92.58,110.06,116.27,111.48,106.07,109.81,100.16,69.92,80.43,72.62,69.61,68.85,67.92,56.03,42.45,58.06,58.24,46.68,48.94,55.43,46.54,38.8,48.75,51.3,52.39,50.99,56.87,45.01,39.09,49.6,52.09,52.5,53.59,58.49,52.07,36.53,54.16,55.78,60.2,61.31,66.84,60.65,44.1,62.58,61.5,60.45,66.7,73.91,68.59,54.31,64.81,62.45,66.85,72.05,85.57,80.79,61.16,74.51,77.58,78.95,81.15,92.36,92.11,65.25,NA,NA,85.03,88.03,97.26,91.31,73.34,91.33,93.36,95.89,100.1,115.99,107.06,76.27,77.97,95.85,97.67,102.81,122.87,120.92,82.72,98.29,108.2,101.42,109.61,127.77,126.37,91.88,103.38,106.41,109.57,114.09,131.4,130.61,95.21,106.55,108.7,110.07,113.64,132.35,126.47,86.31,92.39,102.97,101.59,101.75,115.69,112.77,84.19,98.97,102.27,105.11,112.85,111.54,88.08,76.25,98.21,102.6,104.01,107.08,122.05,116.99,87.25,101.62,105.32,106.13,108.87,120.68,119,88.95,101.12,100.43,105.31,112.33,121.51,99.78,83.33,103.58,104.78,108.78,115.31,128.55,117.73,94.68,110.54,111.01,113.31,116.7,133.83,129.37,95.57,109.02,110.93,113.67,116.32,137.73,134.67,98.02,106.29,109.24,110.82,114.39,132.75,130.5,95.1,102.77,115.91,88.91,88.3,119.64,122.87,91.57,107.53,114.1,115.57,119.82,139.97,131.4,102.3,92.67,107.13,110.15,115.27,135.23,139.07,96.34,107.01,111.89,112.25,115.88,139.24,137.55,85.05
"3056","county","Harris County","transit","","Texas","United States",100,100.24,102.5,101.77,104.66,87.11,74.98,90.24,104.65,91.1,101.24,101.87,89.2,71.66,98.9,90.67,93.47,94.14,97.77,90.91,69.89,98.65,101.12,94.65,93.62,100.13,93.78,72.42,96.62,97.37,98.65,100.61,108.8,92.15,76.64,96.35,99.23,98.72,93.55,110.96,104.61,70.88,94.83,100.51,97.6,106.61,104.04,99.33,72.81,100.47,106.31,100.54,106.36,108.57,97.28,79.25,101.2,106.05,93.27,86.3,81.32,71.54,61.09,71.29,62.49,57.3,55.92,49.37,41.42,38.19,50.66,49.7,42.13,42.62,42.17,37.1,32.68,41.84,40.84,37.39,38.49,38.36,30.17,32.23,38.27,41.22,39.33,37.75,38.94,34.13,29.72,36.94,37.77,38.35,36.39,39.08,38.02,30.44,41.33,40.78,39.05,41.16,42.4,37.87,34.66,42.88,40.67,41.77,44.2,48.28,46.46,39.57,49.75,48.23,48.51,47.53,49.86,47.41,38.85,43.26,36.34,50.82,50.67,47.91,46.95,42.76,53.54,54.55,56.69,53.42,56.73,53.78,42.47,48.33,55.85,51.82,55.58,62.59,58.78,45.55,59.02,70,57.73,61.29,64.82,60.74,53.67,61.02,60.77,60.42,60.87,65.12,59.13,52.43,61.85,62.22,59.44,59.2,63.33,58.27,47.14,51.34,59.55,54.17,54.02,54.74,52.55,45.65,55.44,56.55,54.26,55.32,52.57,45.81,41.37,54.15,53.84,56.12,56.89,58.95,53.59,44.96,52.67,53.23,52.7,54.46,53.46,49.74,45.01,49.54,49.53,51.38,52.55,52.57,42.86,41.77,49.34,49.42,49.17,51.59,56.07,48.09,42.67,53.31,52.25,52.82,53.2,55.15,51.97,43.47,53.02,54.62,54.3,54.26,57.8,55.2,46.15,51.82,55.88,52.72,54.03,55.66,52.96,45.27,54.8,54.3,44.54,47.63,53.43,52.34,44.55,57.34,56.51,56.28,57.78,59.27,53.57,45.74,45.13,53.21,52.5,52.72,55.82,56.75,45.29,54.29,55.92,56.59,61.75,64.37,62.69,45.74
"3057","county","Harris County","walking","","Texas","United States",100,103.41,107.71,107.34,125.86,140.54,112.82,101.61,99.57,90.32,102.84,123.4,136.54,93.99,91.55,88.95,92.52,96.72,123.8,142.64,84.51,92.38,99.04,93.37,102.69,122.12,148.02,84.34,93.55,96.09,94.43,110.87,150.23,148.69,97.33,101.37,98.58,97.99,98.65,127.88,152.14,89.4,94.85,105.34,103.73,116.39,146.41,178.6,92.35,101.99,113.32,102.37,118.7,147.16,155.43,105.08,111.69,116.05,107.69,104.55,111.44,110.28,75.76,80.55,73.76,69.47,72.37,65.01,57.66,47.62,61.49,62.63,50.54,52.48,58.05,49.42,47.04,52.15,56.87,58.42,54.83,58.66,46.39,46.53,52.94,55.6,56.37,55.79,63.6,58.34,43.22,58.77,58.63,63.78,64.76,68.61,64.05,47.67,66.74,65.15,62.86,69.92,76.81,69.97,60.24,67.92,62.44,69.39,76.91,86.14,86.51,66.15,77.85,79.03,81.9,82.2,93.11,100.51,70.14,76.28,63.85,93.37,95.64,98.74,106.91,85.16,102.15,106.06,105.75,109.32,129.73,126.01,87.07,88.56,108.44,105.25,115.72,147.44,135.01,89.31,112.85,172.27,110.23,119.89,138.83,136.86,101.95,111.77,114.91,117.86,124.83,145.96,148.42,105.06,116.43,115.88,117.5,122.21,142.75,137.3,89.82,97.85,113.49,109.66,110.7,126.51,120.32,89.14,109.14,113.15,116.08,123.57,129.72,105.16,89.33,110.81,114.42,118.24,124.1,138.5,132.51,97.63,114.2,116.82,119.13,119.25,133.44,134.61,96.87,108.64,110.81,112.96,120.05,134.78,111.79,95.45,114.13,115.98,119.44,131.01,143.38,135.74,105.87,122.02,124.46,124.14,130.69,149.22,148.92,106.15,121.55,125.08,124.77,130.87,150.96,150.71,106.42,119.02,122.66,123.45,128.75,147.07,144.41,109.13,115.34,120.03,98.25,98.71,131.3,144.14,103.65,120.45,126.78,127.03,133.7,158.65,163.34,120.16,104.49,117.99,121.23,126.31,151.62,167.62,110.09,120.5,125.77,125.48,129.76,160.39,173.82,98.47
"3060","county","Harrison County","driving","","Texas","United States",100,102.7,99.16,106.07,127.76,117.51,92.85,105.16,105.25,92.82,100.2,128.48,120.5,93.55,101.38,93.5,96.84,110.51,131.63,141.81,89.56,101.39,99.63,88.8,99,137.77,122.3,91.77,93.53,99.56,102.11,122.22,153.11,131.54,110.47,123.6,110.35,99.49,114.78,151.96,133.12,111.32,114,121.07,111.24,131.25,158.39,179.56,111.4,109.25,117.96,100.57,129.43,169.31,167.69,118.98,121.65,129.44,159.27,132.39,152.43,138.37,115.16,110.43,102.85,104.15,95.65,102.39,88.46,63.01,74.87,77.26,79.8,81.7,88.58,64.67,61.65,69.72,73.73,69.21,72.85,71.03,55.42,50.21,72.75,75.14,73.47,76.96,79.81,61.91,46.83,79.06,79.81,82.44,88.2,90.08,74.88,51.12,85.03,90.7,79.74,96.75,101.98,90.15,73.4,95.51,83.48,98.17,110.64,127.82,105.88,91.88,107.12,109.1,112.69,119.44,126.68,134.56,92.36,NA,NA,119.03,127.23,142.82,117.09,105.94,130.68,131.95,131.49,144.39,183.16,160.82,111.49,121.99,135.19,138.07,147.43,173.99,178.66,131.71,141.26,142.51,150.63,155.23,180.03,184.07,135.47,136.68,143.03,147.89,156.92,189.59,192.19,141.59,147.25,148.73,148.7,166.75,205.7,190.68,138.25,155.42,144.78,147.26,162.36,188.91,211.97,155.93,149.34,150.6,159.93,183.63,191.1,156.91,163.17,155.85,136.83,146.94,158.42,187.6,197.16,142.23,142.32,144.11,138.8,154.73,184.17,194.57,143.11,148.37,146.79,145.63,164.97,199.4,206.96,152.56,152.79,168.1,160.11,175.78,198.46,213,170.85,159.76,155.27,149.45,170.9,203.04,197.33,153.74,154.33,150.92,153.17,160.45,191.82,181.68,142.66,143.94,146.32,140.92,152.38,182.59,173.79,135.17,136.26,158.68,168.06,117.91,263.35,187.48,138.92,144.33,150.36,144.2,169.16,211,195.11,153.4,154.81,159.42,145.02,162.29,189.7,191.65,137.04,142.66,141.65,138.94,152.03,192.32,178.63,125.84
"3071","county","Hartley County","driving","","Texas","United States",100,74.24,79.12,86.73,130.63,76.98,90.05,110.15,78.93,76,83.02,105.07,94.15,82.05,73.95,66.24,72.39,84.29,92.88,87.22,76.59,80,61.76,66.63,88.1,100.1,98.54,78.44,76.59,60.88,80.78,122.63,122.93,102.15,99.02,125.37,104,86.44,91.51,117.76,93.17,86.24,77.95,91.41,98.44,101.56,119.02,112.2,104,88.2,81.95,90.54,125.27,168.1,267.8,209.85,150.24,134.24,179.51,227.32,289.37,339.61,185.95,155.22,156.98,160.88,126.93,150.44,139.02,103.41,74.93,67.12,83.51,68.88,75.8,65.17,56.78,56.2,61.37,71.32,68.2,64.88,68.78,47.61,53.66,56.88,53.17,60.2,61.85,59.12,36.78,49.95,54.05,58.05,60,89.66,72.29,61.66,73.56,76.29,68.2,79.61,87.32,88.49,71.32,81.37,89.37,86.63,109.46,114.24,112.59,86.63,94.15,109.95,104.29,95.22,106.54,119.9,83.71,NA,NA,117.17,122.83,124.78,154.44,119.02,115.22,117.85,145.56,161.76,209.37,174.44,148.78,178.15,143.71,144.88,180.2,202.63,184.39,165.37,145.27,156.98,137.76,159.32,188.1,192.39,181.37,193.27,184,169.46,182.15,228.59,257.85,241.07,182.05,161.46,182.54,204.88,234.15,241.37,212.29,200.59,185.37,183.41,237.46,293.27,314.73,245.27,240.78,216.49,285.56,316.1,336.1,225.17,313.27,272.78,224.78,231.02,248.29,310.24,349.07,248.39,207.32,200.39,212.98,275.41,341.85,367.71,269.27,220,189.37,194.54,251.02,340.88,391.8,323.41,232.1,221.66,230.83,248.88,329.27,415.71,288.2,271.51,211.22,221.37,243.8,334.63,338.73,294.05,234.34,204,226.34,248.98,291.51,321.17,252.98,193.76,182.93,161.37,189.95,254.83,253.37,214.34,151.71,132.49,152.39,176.1,200.29,216.68,195.12,128.78,145.76,164.2,227.51,294.54,232.39,204.78,295.12,172.68,146.93,170.05,204,202.73,152.39,173.07,162.24,160,205.56,197.46,219.51,172.68
"3076","county","Hays County","driving","","Texas","United States",100,101.3,106.08,106.75,124.98,136.17,119.1,124.44,116.69,106.6,115.15,143.12,149.79,112.35,103.48,109.36,109.64,117.66,144.75,150.63,103.28,106.55,107.88,105.1,117.43,144.79,150.89,110.62,102.67,108.39,114.01,128.76,177.54,171.42,142.91,124.76,113.41,110.41,131.12,170.69,188.6,132.47,114.74,122.44,122.03,135.2,176.54,186.49,133.29,120.89,121.8,120.61,135.13,177.31,185.54,136.44,131.02,138.84,144.21,155.81,162.51,132.1,91.86,94.7,84.93,80.69,75.06,71.9,61.62,49.67,82.31,69.71,62.96,61.89,64.8,59.69,49.48,55.07,59.63,59.87,55.66,59.6,48.38,44.38,56.9,59.25,61.51,61.54,68.67,57.51,43.71,60.93,63.75,67.74,70.08,72.97,68.08,59.89,75.01,69.15,66.56,75.75,84.23,79.68,66.5,72.4,75.35,77.5,80.64,97.23,93.89,78.67,86.22,86.58,87.97,92.11,106.39,102.24,79.36,NA,NA,98.66,105.81,119.98,116.53,103.62,109.25,113.58,118.42,120.43,142.08,153.36,124.83,108.7,117.64,118.51,128.12,167.89,156.92,122.17,117.93,119.42,126.22,134.39,165.69,174.83,145.46,130.28,131.26,134.47,141.03,173.41,185.41,152.97,131.13,129.84,136.85,142.68,170.3,166.35,128.24,126.23,121.03,130.48,137.37,149.68,147.62,119.49,123.54,122.13,131.29,140.47,150.37,120.6,118.92,126.03,124.98,127.54,134.85,151.6,149.84,126.11,126.31,129.17,133.79,136.69,158.81,155.22,134,129.47,126.66,138.64,142.29,167.12,151.4,129.13,133.83,131.2,137.36,147.57,165.31,170.11,137.62,133.43,129.93,135.35,144.32,169.02,169.61,144.5,135.43,140.02,136.96,141.07,167.48,185.76,179.01,173.64,178.66,188.52,225.98,231.83,224.84,187.98,166.83,174.22,196.77,192.36,216.11,204.21,159.06,153.72,153.06,155.24,166.59,208.73,209.43,180.99,174.53,149.12,138.31,155.56,193.07,206.93,153.22,144.03,145.69,161.02,155.56,198.8,204.82,158.2
"3077","county","Hays County","walking","","Texas","United States",100,111.69,114.37,110.33,123.68,158.88,135.94,176.45,270.69,202.55,175.7,182.95,189.24,131.59,154.26,145.34,146.53,142.31,175,181.02,121.84,126.19,142.71,116.48,130.05,174.96,177.59,115.42,108.3,119.77,126.54,145.96,196.66,203.21,148.42,136.16,117.53,116.74,128.65,181.11,259.71,131.33,117.44,123.15,137.35,143.1,184.14,246,137.35,127.42,138.18,114.41,151.85,190.03,216.83,136.29,136.56,148.95,157.47,170.04,165.6,146.66,86.73,90.55,90.29,83.17,79.88,65.11,57.47,56.85,82.29,84.18,65.29,71.44,78.95,68.15,55.89,54.22,95.69,112.26,72.41,62.08,53.21,54.48,71.35,70.39,78.51,75.7,83.39,71.27,58.92,75.04,68.23,78.08,80.58,79.88,68.45,62.43,76.58,81.55,67.66,85.02,88.4,87.21,73.2,80.32,82.64,79.22,89.41,103.43,106.5,82.73,94.64,96.84,103.91,100,108.3,110.63,78.91,94.99,66.17,122.54,124.87,143.59,148.24,115.82,133,136.25,155.45,148.59,153.95,192.71,163.84,132.73,159.49,146,160.63,191.61,206.2,144.33,148.29,144.9,158.88,171.13,194.24,231.28,176.45,156.37,157.82,155.32,159.4,203.73,251.19,190.38,157.69,160.94,179.48,167.62,196.18,211.29,138.27,158.83,151.54,157.73,172.41,174.74,186.25,136.91,154.7,146,160.02,170.39,198.33,160.5,134.8,150.35,153.21,167.05,165.73,186.42,186.25,147.89,166.74,164.46,169.33,168.15,177.2,205.1,156.02,163.66,158.66,170.39,166.04,203.3,193.5,148.24,156.5,155.1,173.51,179.09,183.7,226.27,159.23,162.43,152.55,162.61,181.33,196.49,218.32,168.15,177.72,176.76,182.16,179,220.08,240.2,319.33,430.71,492.49,533.61,480.93,511.86,474.08,432.82,611.2,542.79,506.99,444.42,369.46,342.05,247.23,332.38,335.98,311.2,297.89,323.64,333.48,261.64,252.72,267.09,242.79,269.68,317.44,347.41,222.8,260.06,257.78,280.01,271.53,322.06,333.61,227.68
"3083","county","Henderson County","driving","","Texas","United States",100,95.76,94.84,97.31,123.83,127.91,90.7,109.13,104.15,92.31,102.86,121.52,124.27,92.78,91.69,93.56,96.78,108.35,119.49,127.09,87.41,100.52,96.46,89.64,100.43,132.96,131.64,95.42,92.1,92.43,95.85,116.93,137.05,135.91,104.72,119.77,101.09,95.75,108.43,142.54,136.24,96.92,110.93,118.05,110.83,118.13,157.17,144.79,110.72,107.62,112.18,102.95,116.56,157.47,162.98,113.51,127.06,130.51,127.83,128.9,132.99,135.85,106.45,106,100,101.01,95.67,94.53,86.67,67.18,80.13,91.45,87.45,91.79,96.35,79.7,68.14,67.52,75.39,82.73,78.9,85.37,68.65,60.03,77.38,81,84.08,84.25,104.47,78.14,66.43,90.9,83.26,98.14,102.99,102.38,101.4,69.03,96.87,99.47,92.57,110.5,130,135.95,111.38,113.95,102.02,111.19,118.89,138.05,147.16,122.48,113.98,111.42,116.28,136.1,149.89,159.83,123.49,NA,NA,131.9,139.64,165.19,132.71,125.88,133.66,141.15,140.87,156.72,197.19,212.92,152.57,145.32,137.32,148.27,159.34,194.59,218.02,164.74,142.49,153.73,155.72,157.89,202.62,219.46,162.92,164.57,153.5,152.55,163.23,199.83,209.48,167.29,155.87,153.53,158.63,168.86,212.28,228.12,167.6,161.14,150.03,159.18,166.92,198.37,204.15,157.17,164.03,163.62,168.64,192.39,234.45,235.85,199.63,155.44,145.57,158.6,177.76,201.23,194.36,163.56,156.4,150.2,156.92,164.27,203.04,224.92,184.93,164.31,158.24,157.27,176.4,210.92,212.03,167.82,169.6,152.72,161.63,177.8,200.99,216.01,158.26,164.46,158.85,160.09,171.73,205.18,216.22,163.73,153.59,155.13,158.44,161.65,202.57,213.34,161.19,160.9,152.18,152.9,161.11,210.97,211.53,156.38,147.91,176.6,172.45,167.45,213.14,205.56,150.39,152.58,157.17,130.02,153.93,221.04,236.02,203.37,174.13,150.32,149.64,154.43,199.33,204.68,157.65,150.52,154.35,148.94,158.69,202.32,203.78,146.28
"3108","county","Hidalgo County","driving","","Texas","United States",100,103.87,101.43,107.05,122.83,128.48,82.92,93.35,102.24,101.57,106.97,122.5,126.61,81.31,98.94,102.21,100.76,104.28,127.18,127.48,82.91,112.18,102.82,103.1,106.74,122.13,130.67,85.82,105.44,104.85,107.99,120.27,151.66,134.32,90.21,105.56,108.17,110.89,108.02,131.32,138.42,91.94,107.31,111.17,113.74,115.92,141.21,148.32,97.93,129.04,115.98,113.51,122.01,142.56,151.23,100.28,112.33,115.83,116.39,118.02,135.73,129.07,87.69,105.84,95.72,92.17,88.47,90.92,73.03,50.27,67.17,66.16,64.18,65.81,55.09,46.41,36.33,53.71,55.5,55.88,53.44,59,46.74,38.13,53.45,54.81,55.59,60.93,60.27,57.88,40.14,59.36,60.23,66.89,68.13,75.42,67.49,53.74,71.46,69.86,73.55,75.24,87.57,76.84,59.02,79.32,79.5,81.88,86.77,101.74,90.23,68.72,93,96.6,94.7,99.39,117.59,108.67,83.66,NA,NA,104.27,109.81,124.56,104.89,84.78,110.45,114.84,113.64,119.68,141.18,128.49,96.09,106.29,117.85,120.44,125.91,134.52,123.32,88.72,113.96,121.4,124.61,126.42,147.91,138.94,99.11,123.13,128.29,124.03,132.82,151.11,140.1,99.97,123.32,125.25,127.15,129.24,144.17,136.4,89.89,121.96,122.32,123.24,122.52,131.17,117.63,86.96,118.38,117.96,123.46,127.85,134.42,97.05,87.95,119.98,119.14,119.82,121.5,131.64,117.83,86.21,118.76,120.19,121.53,125.06,134.49,114.69,88.05,115.54,114.71,115.08,115.58,135.35,86.34,50.9,107.02,122.82,132.14,135.61,143.95,129.04,101.21,132.51,129.64,128.67,133.77,147.11,128.5,100.62,130.23,128.73,129.28,133.54,150.54,135.21,101.8,127.19,128.59,130.35,135.32,151.29,137.62,101.84,124.57,126.02,130.69,132.89,148.02,135.45,100.42,124.31,127.77,130.37,135.49,153.16,133.23,109.85,115.24,125.71,125.59,124.48,143.5,141.15,100.43,118.11,120.76,126.34,121.66,143.54,140.11,94.35
"3109","county","Hidalgo County","walking","","Texas","United States",100,107.18,101.65,105.06,112.45,139.09,84.55,88.64,103.92,92.22,106.57,117.66,129.46,79.69,94.67,103.21,95.18,96.76,114.25,127.49,79.47,118,91.15,96.18,93.55,116.37,133.5,86.38,100.95,101.05,101.9,117.32,149.38,143.76,86.69,91.97,101.78,107.37,103.31,121.24,136.73,90.44,109.71,104.52,102.02,113.82,136.24,162.52,90.61,107.88,114.28,103.62,117,132.69,153.13,96.74,106.67,105.98,104.86,101.87,128,132.47,80.78,105.55,100.68,99.25,91.32,87.72,75.53,47.65,70.08,66.89,68.47,68.16,58.23,50.01,37.7,54.44,55.92,59.04,54.15,59.96,53.05,34.88,63.44,63.12,58.57,64.41,64.22,58.92,45.78,61.66,63.8,64.61,68.38,77.4,72.12,51.64,75.6,73.87,73.17,76.02,91.39,82.15,57.99,83.75,85.38,85.92,100.1,111.99,96.62,70.57,103.87,107.88,101.22,101.8,118.71,116.44,85.6,92.58,84.43,121.19,123.84,140.38,118.22,89.37,130.04,127.15,129.63,130.67,151.25,131.96,102.38,119.68,133.15,138.09,142.16,152.08,137.56,92.85,128.17,134.81,145.12,151.16,171.32,159.86,100.34,133.76,141.62,136.78,148.48,176.31,159.23,101.82,136.07,138.46,146.7,152.49,166.94,156.41,94.41,144.9,147.92,145.56,154.41,152.57,141.77,94.33,147.14,144.95,155.73,159.86,177.33,117.1,102.7,161.4,157.46,167.53,171.3,173.41,142.11,91.05,144.76,161.57,160.08,144.22,159.99,138.87,96.47,141.16,130.26,128.75,132.52,158.67,104.14,60.84,126.32,150.67,156.43,172.61,175.29,155.8,113.65,155.05,152.88,149.45,162.32,180.95,151.71,116.27,160.42,162.27,156.14,165.53,188.35,156.99,120.8,161.59,160.16,148.67,166.65,181.22,167.36,119.1,149.79,139.55,161.79,158.31,176.65,158.94,116.3,147.09,157.58,154.9,164.73,169.33,158.16,123.69,136.41,158.57,156.63,149.84,176.33,176.02,124.98,146.51,138.38,156.17,149.53,173.56,171.86,122.87
