"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"2414","county","Cass County","driving","","Michigan","United States",100,103.67,110.55,104.82,119.02,94.01,86.44,98.85,97.68,94.7,109.15,114.35,121.72,90.62,98.16,97.3,102.37,107.52,125.47,128.42,91.49,110.35,118.53,108.97,96.94,115.93,120.27,92.61,105.33,107.98,106.76,102.83,135.87,130.59,107.09,107.44,105.43,110.35,110.55,126.31,133.65,99.46,99.77,104.41,87.59,98.52,131.07,134.57,111.16,107.47,109.02,111.62,110.32,138.95,132.37,108.28,105.71,114.73,105.96,96.97,110.78,105.38,87.03,91.61,92.07,80.12,85.78,96.02,75.38,56.9,67.3,59.11,72.24,68.85,73.82,54.4,47,64.39,67.93,69.46,77.08,89.83,60.87,63.5,71.65,78.38,80.81,81.42,81.32,73.77,49.99,69.13,74.92,78.66,85.47,79.05,84.12,66.76,90.08,92.68,86.01,83.74,101.38,78.13,88.78,97.37,102.65,93.55,95.92,119.86,128.7,104.26,113.59,111.14,118.02,133.29,144.46,139.97,92.12,NA,NA,131.2,127.78,147,162.4,111.52,127.28,136.5,157.1,166.38,199.54,188.76,192.48,164.26,164.21,153.86,152.56,187.94,188.84,147.16,165.54,171.91,160.46,180.88,211.42,228.6,181.6,181.32,168.34,166.84,197.02,216.19,231.07,190.08,195.64,193.19,198.27,209.53,240.63,251.31,174.69,188.27,186.01,204.21,216.95,225.49,243.39,212.06,202.19,190.47,230.69,241.47,291.18,280.88,277.44,230.64,207.42,204.84,210.88,229.37,271.45,211.16,195.56,204.64,199.87,194.85,263.17,260.39,199.97,211.42,202.47,200.48,213.26,246.98,267.42,216.31,189.93,210.5,206.58,199.82,245.65,238.08,198.73,205.25,210.27,225.75,218.48,271.58,272.5,223.48,191.31,202.88,204.74,215.01,267.78,258.42,206.65,185.62,182.33,194.24,188.1,235.2,242.21,196.05,177.54,173.82,189.7,201.33,221.82,227.45,195.46,176.63,165.31,179.84,194.49,249.45,250.68,214.5,199.97,167.63,175.2,194.49,216.54,206.45,164.87,177.01,173.67,184.32,187.46,223.48
"2439","county","Charlevoix County","driving","","Michigan","United States",100,93.9,99.25,106.79,168.22,177.49,160.28,131.66,106.04,93.44,103.97,154.92,187.8,137.02,94.65,91.71,94.7,101.27,159.18,176.51,124.41,105.99,106.91,105.76,117.27,152.1,168.62,131.38,112.95,109.5,109.38,118.31,200.92,223.78,195.62,164.82,110.02,116.58,131.95,199.42,201.44,152.22,108.23,106.91,106.91,113.24,158.55,183.02,149.68,114.91,127.63,111.4,113.18,155.38,184,136.79,113.07,114.85,108.18,95.16,124.58,130.69,89.81,79.16,76.74,75.82,76.97,72.14,64.59,62.81,61.08,45.19,52.22,50.83,56.53,51.07,43.87,49.57,63.62,61.14,62.12,65.34,47.5,54.12,54.92,51.35,59.41,63.39,66.21,60.1,35.29,53.94,53.43,65.75,64.54,72.6,63.33,50.2,69.37,66.44,69.31,75.65,74.78,83.02,87.45,78.7,80.94,75.19,73.4,114.05,107.83,100.81,112.9,106.28,112.26,120.03,129.19,130.22,102.01,NA,NA,128.38,117.67,162.18,175.65,122.86,130.22,154.75,166.72,194.59,242.95,238.57,233.39,196.72,181.4,187.16,178.01,231.03,232.64,187.16,184.63,188.89,202.99,214.8,273.81,291.71,266.09,243.93,231.55,232.64,270.29,346.23,348.7,320.26,287.68,283.48,286.3,315.77,362.58,366.72,310.31,291.65,287.62,344.5,392.98,484.34,545.94,483.53,439.61,452.96,500.92,600.63,677.72,642.49,715.03,529.94,494.36,526.83,511.05,595.05,559.87,541.22,476.57,447.09,431.43,467.59,596.43,597.06,410.71,448.13,436.15,460.74,523.72,601.15,615.72,529.88,465.63,451.93,483.71,514.91,571.73,636.38,554.4,505.87,478.07,482.9,528.15,607.08,586.64,542.2,467.93,455.73,480.66,495.28,585.38,602.3,529.42,424.47,407.66,430.92,437.77,572.71,597.64,493.21,367.59,384.17,363.85,401.44,518.08,522.39,429.71,316.12,297.87,291.59,360.16,522.68,624.58,563.73,448.59,261.14,269.83,293.09,375.24,383.48,319.52,299.6,309.84,302.13,295.68,398.45
"2452","county","Cheboygan County","driving","","Michigan","United States",100,99.1,113.59,133.86,225.23,142.57,156.46,138.74,114.04,100.45,139.79,180.86,178.38,145.57,112.09,112.84,124.1,135.51,214.71,180.93,150,118.69,111.86,104.2,138.14,169.74,166.14,164.94,132.73,126.88,136.71,183.56,267.64,226.5,219.07,162.09,117.64,133.56,155.03,212.39,202.55,179.43,120.87,126.73,124.17,151.5,220.87,202.48,169.59,135.14,124.7,134.23,156.16,207.58,208.11,181.46,134.01,122.6,130.63,114.56,141.52,133.78,135.89,94.67,95.12,99.02,105.78,96.32,112.54,96.7,104.65,74.17,74.17,71.7,85.29,70.87,67.79,60.06,71.1,76.28,75.83,87.24,68.69,69.67,62.24,79.2,77.7,70.87,81.16,77.1,50.53,58.71,65.17,79.88,75.6,94.59,103.38,76.5,84.76,78.98,85.44,82.43,108.78,100.53,102.63,110.51,114.11,110.51,126.58,165.32,191.52,141.82,132.06,146.85,134.16,174.02,159.83,183.48,142.49,NA,NA,172.82,169.44,221.47,231.23,198.05,187.76,211.79,243.84,333.86,419.89,433.03,452.33,371.17,264.56,240.24,265.02,335.44,391.59,335.06,256.08,282.73,286.56,360.14,447.52,493.39,457.21,355.03,370.57,341.67,425.38,537.91,590.09,594.14,447.37,455.33,471.25,546.02,647.97,647.6,647.3,546.17,511.94,585.89,677.85,870.57,933.48,968.17,774.47,739.19,863.14,1238.66,1246.17,1134.08,1419.07,992.12,789.64,785.44,838.66,964.49,1021.1,1051.5,791.67,727.93,807.51,821.02,1061.94,1131.46,894.22,836.49,759.46,833.78,906.38,1136.56,1126.43,1186.04,880.26,809.01,834.16,942.42,1055.93,1185.66,1160.06,974.47,819.22,880.11,993.24,1276.5,1235.59,1190.54,869.29,808.41,821.92,964.41,1151.43,1138.74,1180.93,837.24,785.66,784.76,882.36,1093.77,1098.57,1040.02,735.06,631.16,650.3,727.85,913.21,899.77,883.33,514.19,480.11,505.11,686.94,1017.94,1171.1,1096.02,1058.11,510.59,438.36,549.62,696.25,682.88,653.83,497.15,458.93,489.34,544.22,762.24
"2478","county","Chippewa County","driving","","Michigan","United States",100,94.8,109.49,112.86,174.7,145.89,113.42,116.37,99.65,102.95,111.38,134.72,143.99,104.29,96.77,100.07,98.45,133.38,168.24,171.82,115.39,109.21,99.93,104.22,118.83,144.62,160.86,124.74,112.02,116.3,109.77,122.14,174.07,176.11,140.76,114.55,104.78,114.2,125.3,152.92,176.74,127.13,118.48,133.45,121.93,129.59,141.6,149.12,115.04,120.24,119.4,106.82,116.02,131.48,151.37,127.76,127.13,128.32,99.86,107.03,105.27,116.3,89.74,77.3,78.57,70.13,75.54,69.64,69.57,59.03,68.31,61,55.59,48.21,58.26,50.6,34.15,51.86,59.52,59.8,63.53,75.76,48.35,52.07,58.19,62.54,56.64,62.54,63.95,57.13,37.32,54.11,47.72,58.96,69.43,71.12,67.96,63.32,60.86,64.37,73.44,72.31,90.02,74.42,80.32,87.77,92.9,100.7,96.42,126.7,99.09,89.67,100.49,104.15,102.46,108.85,124.53,123.61,88.83,NA,NA,117.78,114.62,143.85,150.53,112.02,140.83,151.02,164.65,151.93,197.54,217.99,186.51,159.87,177.86,160.79,156.36,185.95,202.46,146.03,162.12,176.95,171.96,190.09,220.52,228.6,207.73,203.94,205.83,211.38,227.55,260.58,283.77,245.12,236.33,254.04,247.22,253.13,292.2,292.41,254.46,275.76,273.01,297.19,332.96,374.63,408.29,392.13,379.55,360.37,388.4,445.89,452.49,449.89,447.36,393.61,394.17,384.19,395.99,420.1,446.1,387,369.57,362.61,403.02,411.31,495.78,483.7,443.43,406.96,437.53,428.88,419.89,459.38,494.8,434.22,412.02,445.54,468.8,468.73,490.09,511.24,473.23,479.55,468.59,473.79,509.91,590.02,583.77,478.36,473.3,433.87,457.06,511.67,530.92,547.08,475.26,420.31,429.66,423.96,438.58,516.73,512.58,435,357.55,378.64,364.93,338.37,431.34,420.38,326.14,306.89,309.91,287.28,348.77,441.6,536.68,482.29,358.54,288.4,307.1,290.23,347.72,380.04,297.61,287.91,315.25,295.08,327.69,369.71
"2493","county","Clare County","driving","","Michigan","United States",100,100.19,107.06,115.42,201.55,122.35,135.42,156.59,106.81,104.95,116.1,181.67,179.13,136.72,110.77,104.09,99.5,114.61,164.46,169.04,121.42,105.2,99.94,113.07,115.91,169.97,149.23,149.47,106.5,96.78,116.9,113.99,219.75,189.91,180.87,140.12,104.02,120.5,131.46,197.34,176.47,162.91,123.28,111.83,95.98,119.01,183.53,176.16,154.3,126.56,128.48,127.12,132.2,184.58,187.62,153.81,119.88,124.33,117.21,107.12,149.29,134.61,125.39,99.57,88.48,92.14,82.66,103.65,102.35,85.88,84.58,69.66,63.22,81.24,95.73,59.57,47,66.81,74.37,75.29,70.65,92.32,68.61,68.54,78.95,67.8,76.04,73.44,86.5,70.96,43.1,63.59,74.37,70.71,72.82,87.18,80.62,71.58,95.23,77.89,85.33,82.97,104.52,109.04,104.77,103.84,105.33,100,103.22,170.09,176.72,156.04,134.8,119.07,133.31,158.64,154.67,183.84,125.45,NA,NA,143.41,143.9,224.4,233.56,180.99,137.83,188.98,259.01,280.68,382.23,373.07,384.89,445.02,263.9,219.01,217.03,270.22,284.64,257.4,197.46,189.47,197.4,231.7,327.8,322.72,344.58,221.73,222.66,182.85,233.44,358.02,331.08,365.76,233.37,205.02,249.41,289.6,388.17,378.2,343.72,249.29,214.67,260.37,328.48,439.07,419.57,451.27,298.39,292.14,373.31,713.99,688.42,511.64,1075.98,414.06,290.84,301.61,321.36,430.22,447.12,499.57,279.5,264.71,286.75,347.18,498.2,460.12,480.87,254.74,262.48,290.9,349.85,470.53,462.04,536.9,307.99,270.22,282.79,345.76,459.07,458.51,486.75,276.66,255.91,296.9,357.83,454.18,475.6,529.04,296.41,269.72,277.96,341.3,468.05,455.54,486.56,283.41,262.85,277.09,336.9,475.73,450.15,545.63,256.04,253.56,242.41,291.89,407.24,377.15,373.13,225.88,222.85,227.43,351.7,603.84,553.68,502.79,839.75,227.12,199.75,238.33,344.83,340.5,313.75,225.08,207.31,225.63,251.89,370.4
"2541","county","Clinton County","driving","","Michigan","United States",100,103.03,101.02,107.07,143.95,88.17,91.74,112.92,102.03,100.24,104.39,130.97,142.52,101.82,96.8,101.69,101.34,106.23,135.13,138.75,99.55,97.45,98.19,105.75,111.93,132.01,139.45,110.17,96.91,107.27,107.83,106.19,142.85,140.62,109.09,110.33,102.1,105.09,111.48,147.36,148.21,119.97,105.64,106.41,96.65,111.72,152.66,167.94,123.88,103.93,104.75,109.76,118.49,149.08,158.62,127.76,110.6,114.84,113.07,110.61,112.48,101.78,83.35,85.1,81.68,78.88,77.46,81.48,68.75,54.22,66.22,45.98,50.67,48.61,55.15,41.53,36.69,49.56,48.42,49.47,52.69,60.79,44.35,46.94,55.1,53.28,57.82,56.04,61.44,53.27,37.2,52.06,56.71,66.91,58.48,66.13,61.11,53.31,69.86,65.29,61.07,64.22,77.27,73.03,66.14,71.95,84.39,77.17,78.15,103.41,91.2,85.58,91.33,90.79,90.93,98.47,106.93,100.82,76.73,NA,NA,110.37,98.81,130.3,116.96,91.53,100.9,122.31,136.5,139.59,154.31,126.09,114.1,124.39,130.17,131.18,128.51,154.78,138.6,123.39,127.57,136.33,135.2,158.94,167.08,154.48,139.5,152.32,147.91,141.71,165.99,189.51,159.17,148.34,158.35,159.51,180.16,179.54,201.56,182.5,145.98,162.12,156.18,177.44,186.88,214.76,186.1,168.82,175.17,173.14,175.94,208.61,174.48,126.58,183.95,170.44,166.55,170.44,180.24,188.89,187.87,173.3,163.88,165.42,169.77,176.91,210.08,187.03,163.27,177.41,164.2,169.64,185.53,233.45,199.94,178.96,164.26,170.69,176.43,185.84,204.6,186.07,154.66,181.21,164.39,171.67,178.57,206.77,196.41,173.78,168.39,167.76,171.38,182.7,210.87,196.02,175.22,167.78,174.17,177.3,178.46,215.17,195.3,170.34,163.69,167.07,179.59,185.71,216.21,195.87,171.64,160.36,156.86,164.02,179.83,215.05,168.44,147.1,181.26,148,151.02,166.94,210.59,196.61,157.38,159.03,150.88,158.67,170.8,206.82
"2612","county","Crawford County","driving","","Michigan","United States",100,90.35,91.55,137.06,302.99,160.72,180.36,167.12,108.28,104.53,141.84,209.31,165.16,173.44,87.28,99.15,100,126.39,200.77,150.81,143.81,108.88,99.49,109.99,131.6,192.83,166.44,179.16,110.67,103.93,114.52,167.72,278.57,235.18,215.03,165.5,111.44,135.01,141.59,231.34,197.27,184.97,115.12,105.38,102.05,156.79,266.18,178.57,185.48,113.15,107.51,132.79,152.95,215.8,174.12,199.49,112.21,137.92,120.24,107.51,148.59,126.13,140.48,94.28,87.19,90.44,85.65,93.77,90.61,88.47,80.1,55.34,60.8,66.1,82.92,61.06,63.02,62,63.36,57.22,62.68,87.53,57.64,71.56,59.18,58.41,67.29,69.43,73.78,68.32,45.52,58.16,61.06,65.84,73.36,84.46,89.33,71.65,70.11,73.36,79.08,74.12,95.82,94.36,95.99,90.09,101.11,85.14,114.94,165.07,165.5,165.07,131.77,122.46,129.12,131.08,154.23,159.78,119.81,NA,NA,137.92,159.09,207.77,211.27,175.75,140.14,172.16,220.67,290.86,429.55,381.98,367.63,361.74,215.97,205.89,218.79,309.48,303.33,262.08,221.86,198.55,229.72,272.5,386.93,386.59,377.2,251.58,232.96,243.72,302.9,438.86,408.2,431,283.18,278.14,278.74,365.5,528.44,423.31,428.95,313.32,276.26,314.01,422.46,598.21,557.9,595.9,435.78,391.97,490.35,727.75,815.71,638.26,1249.36,600.43,413.07,566.01,534.93,612.98,793.51,786.25,429.46,359.09,375.41,693.94,702.82,642.02,690.69,433.56,385.4,417.51,501.2,699.23,640.82,811.7,443.89,384.12,434.84,591.12,684.29,697.69,727.24,434.76,358.5,432.79,532.54,732.96,684.71,782.92,427.07,370.71,422.03,499.66,688.47,607.09,732.11,426.3,353.71,395.13,512.64,677.03,605.89,720.92,392.74,298.89,324.59,410.67,530.49,475.66,583.01,287.36,267.04,284.63,445.52,703.07,619.73,603.33,867.12,280.1,247.31,316.74,457.73,378.05,422.37,270.71,253.54,279.5,348.59,482.32
"2702","county","Delta County","driving","","Michigan","United States",100,108.84,108.99,116.21,127.71,81.28,91.16,135.81,102.51,103.98,118.64,128.59,139.5,96.17,95.5,95.06,116.65,111.2,134.86,127.78,89.09,99.41,100.96,113.78,138.69,144.51,159.1,103.32,98.67,125.2,116.29,133.9,166.99,151.58,124.91,109.51,108.62,110.24,129.26,153.5,149.23,111.94,111.64,99.26,129.92,122.4,172.29,155.49,110.17,115.25,114.52,123.58,128.52,162.42,144.44,117.61,109.06,123.88,117.17,115.84,131.39,120.49,89.68,96.61,89.61,87.77,89.46,103.98,78.78,68.68,72.22,56.37,67.35,59.62,74.94,46.2,46.94,53.94,57.85,56.37,65.73,77.52,60.65,51.07,68.83,60.72,71.78,73.84,77.52,62.49,30.73,52.17,71.55,78.33,70.3,80.84,75.17,58.14,77.23,83.42,79.29,83.94,86.66,84.52,80.91,95.06,94.69,96.09,96.39,136.18,112.6,98.82,133.46,136.26,137.14,135.89,142.23,152.91,101.4,NA,NA,159.1,139.57,187.4,160.43,128.45,155.12,172.81,188.06,200.07,250.63,225.35,194.33,186.44,214.66,200.88,200.74,226.31,194.99,161.02,178.92,187.03,209.43,213.04,247.38,218.28,170.67,216.65,203.68,215.99,238.69,268.31,264.92,208.11,233.31,238.91,248.27,271.19,282.46,248.71,217.1,251.29,252.84,273.54,320.85,335.3,349.23,295.5,284.3,283.42,336.99,364.92,430.07,298.82,354.83,315.55,296.09,301.69,312.75,376.12,385.04,300.59,308.55,278.48,320.04,335.89,407.96,406.48,332.79,310.24,282.83,299.41,334.49,408.03,364.48,343.92,336.55,322.25,317.39,356.3,402.8,398.45,323.8,327.49,319.01,380.25,375.39,447.97,407.22,361.09,351.81,331.61,357.55,413.34,509.58,431.91,403.32,321.59,318.87,325.5,373.4,468.24,403.76,343.7,295.21,251.14,276.93,306.56,345.39,347.9,272.29,244.58,240.97,262.2,284.67,391.67,369.57,329.4,326.6,237.73,214,266.76,289.98,278.41,228,245.32,248.12,228.74,278.85,348.05
"2715","county","Dickinson County","driving","","Michigan","United States",100,96.51,83.07,106.47,112.45,87.65,73.21,98.61,92.13,91.63,106.97,120.92,116.53,89.34,94.42,93.63,93.63,97.81,110.16,110.66,82.27,94.82,91.93,106.97,119.42,113.15,126.79,82.97,89.14,118.82,101.79,108.86,148.41,170.82,135.76,111.55,89.94,97.81,115.24,126,124,111.65,102.09,104.28,109.16,116.63,147.71,138.55,115.54,115.84,121.31,114.14,124.5,152.49,132.87,99.3,99.2,121.91,115.24,104.28,108.07,100.1,87.95,74.2,73.8,86.06,76.99,79.48,69.62,63.05,75.6,62.55,51.59,62.05,60.06,47.11,55.58,67.83,68.03,54.88,63.75,65.94,55.68,49.9,52.69,58.67,68.23,72.11,71.81,60.86,37.35,45.62,64.94,64.54,64.44,72.41,74.4,54.18,91.14,70.72,83.57,72.11,92.83,84.96,74.2,80.58,86.55,76.39,100.9,105.28,86.55,94.52,98.01,108.76,105.78,116.33,137.15,112.95,96.71,NA,NA,115.74,116.14,151.79,127.39,112.65,128.69,139.74,156.97,160.66,218.92,162.15,159.66,142.73,138.75,167.53,156.97,173.41,169.32,119.32,129.78,149.8,165.44,171.71,186.65,184.86,161.45,182.37,178.39,183.67,179.98,231.47,235.96,177.19,184.56,198.31,201.49,206.37,195.12,175.5,165.44,187.55,198.11,196.02,204.78,280.88,255.38,207.47,216.83,210.76,221.22,259.86,273.31,260.06,270.92,261.35,248.31,226.89,232.37,286.55,277.29,205.78,213.65,211.65,239.54,247.51,316.33,281.97,225.1,213.25,244.52,210.96,240.84,318.63,286.25,229.68,210.36,248.61,253.09,257.37,287.65,280.18,208.67,242.33,222.01,242.53,274.2,304.78,284.56,240.94,243.13,219.42,248.41,277.19,314.84,284.06,234.76,238.84,215.74,220.62,261.65,283.86,259.96,218.23,205.58,209.26,189.24,202.69,248.11,248.71,172.51,179.98,177.69,175,222.81,301.79,286.55,268.33,232.57,179.98,175.2,205.48,228.49,202.29,176,180.78,225.2,199.1,207.67,248.21
"2768","county","Eaton County","driving","","Michigan","United States",100,104.24,104.34,105.8,136.89,93.13,90.14,101.77,100.52,103.17,107.91,127.56,129.58,93.89,92.92,101.45,106.84,104.86,131.26,130.64,91.44,101.97,102.19,105.51,105.37,124.25,125.62,94.66,102.51,109.19,111.13,99.9,145.37,145.54,109.45,105.99,104.22,114.07,113.84,139.33,143.64,105.9,109.9,113.04,99.45,115.32,151.51,180.78,118.53,114.9,111.11,118.28,124.87,149.28,161.25,116.11,111.24,116.02,114.26,111.22,112.11,99.98,76.53,83.97,80.3,77.58,76.74,81.46,66.68,52.33,63.21,46.04,51.69,51.02,56.3,44.67,35.1,48.94,50.92,60.06,64.92,68.78,51.38,48.04,58.07,56.32,61.97,58.37,64.39,54.8,39.07,54.47,59.9,66.02,62.7,64.57,68.84,59.28,71.29,70.8,65.58,69.49,83.58,75.32,67.5,75.97,84.37,74.91,79.91,96.56,88.78,78.02,91.56,87.84,97.45,101.45,107.86,105.99,75.4,NA,NA,112.59,100.88,129.42,119.38,86.56,105.29,119.98,132.02,132.43,147.09,120.21,110.34,104.7,128.64,136.05,130.72,143.16,136,114.23,133.5,140.28,141.5,147.1,160.62,144.63,121.36,148.62,147.06,141.21,163.92,181.47,165.47,136.3,160.35,158.53,165.15,172.56,191.96,178.75,129.88,155.76,164.6,173.38,184.81,194.22,191.54,145.75,168.42,167.58,176.86,183.07,162.38,123.67,131.79,165.16,163.93,175.8,177.97,181.95,182.66,148,164.06,169.18,173.36,177.27,201.32,186.08,140.92,166.56,167.59,173.05,187.35,204.95,195.81,157.49,167.03,168.25,175.08,182.97,191.59,180.75,137.74,164.08,166.14,175.75,182.57,204.5,198.06,155.53,164.26,162.69,174.99,183.09,201.44,186.12,152,167.91,168.27,171.62,178.74,204.76,187.15,148.67,160.06,157.92,165.76,170.81,184.19,175.5,140.88,154.17,152.81,159.5,170.09,193.67,160.34,130.25,134.41,148.36,148.59,152.55,182.27,173.54,144.79,149.92,152.53,155.36,168.99,187.55
"2796","county","Emmet County","driving","","Michigan","United States",100,111.83,111.83,103.72,165.43,177.77,148.96,139.98,110.77,100.04,99.56,156.08,176.78,120.88,108.51,93.68,100.22,117.27,144.98,168.53,119.28,115.37,103.72,107.48,114.06,149.25,169.15,124.46,111.57,110.77,110.15,122.75,208.94,249.76,205.91,170.46,116.36,117.71,129.72,182.62,228.15,176.96,126.18,108.91,109.13,113.91,153.23,192.15,137.24,116.36,117.16,113.98,121.69,157.25,167.21,125.74,107.41,125.48,101.68,106.57,129.43,115.22,88.76,82.48,72.98,74.55,71.27,72.91,62.43,54.8,74.88,51.48,51.11,48.56,60.79,45.89,36.95,54.18,51.52,58.53,60.02,75.83,46.55,52.03,54.29,53.96,64.07,56.52,64.77,63.02,29.76,51.48,48.89,63.82,60.31,75.68,65.75,49.18,64.07,59.88,72.62,76.78,78.46,76.05,69.77,75.79,86.71,86.93,86.56,115.63,98.17,86.31,101.53,103.58,120.15,108.58,125.81,121.29,83.5,NA,NA,138.48,134.9,164.07,162.14,110.92,131.98,152.21,182,192.63,248.48,242.72,215.08,175.47,181.23,183.86,176.2,248.63,240.96,200.55,190.8,197.26,223.26,240.82,292.22,318.73,266.19,280.36,270.17,252.03,284.88,372.54,383.79,316.21,296.53,316.61,338.66,346.11,417.85,404.09,335.71,345.78,355.64,408.32,433.81,539.36,592.55,495.33,491.53,510.11,552.06,656.77,720.37,619.79,637.24,565.24,546.29,540.38,532.86,600.44,584.99,527.6,521.83,477,491.93,521.29,612.19,607.52,411.94,520.01,494.6,533.22,550.57,640.74,650.13,559,546.88,515.08,566.78,617.31,661.85,709.68,582.91,599.78,543.41,566.37,634.68,722.96,706.17,572.25,536.87,506.02,520.08,553.19,645.64,637.31,547.75,515.52,499.27,511.9,519.24,586.02,633.11,503.83,423.88,427.53,425.05,468.49,547.28,574.08,439.03,371.71,376.31,380.94,413.98,584.67,688.02,622.53,471.52,353.41,358.27,413.36,459.99,503.43,365.64,369.62,360.64,371.01,392.26,500.37
