"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20"
"3017","county","Hall County","driving","","Georgia","United States",100,102.82,100.88,110.32,121.98,105.16,84.89,100.47,102.14,103.31,105.72,121.64,110.95,82.36,98.7,105.74,102.94,111.73,120.59,117.06,80.6,106.58,103.78,101.73,100.81,125.16,77.47,88.52,104.73,106.97,109.21,115.45,142.57,124.15,87.24,117.18,105.61,109.44,101.55,137.18,133.66,86.6,100.08,111.54,114.8,118.95,133.13,134.54,94.29,105.44,107.38,108.79,112.6,138.35,138.52,96.22,109.4,110.19,113.27,107.51,116.72,103.26,71.04,85.18,84.6,82.95,83.66,94.21,84.8,53.52,65.34,63.21,76.52,78.11,90.36,76.49,57.3,75.68,65.66,71.92,72.64,76.19,59.64,51.07,69.61,70.26,72.21,76.49,82.7,77.11,41.04,75.37,79.22,84.06,86.64,101.11,91.91,56.65,84.57,88.85,89.27,77.15,108.58,98.92,74.72,94.16,101.99,90.72,98.75,121.27,121.49,101.85,105.69,104.8,105.62,112.85,115.92,121.04,93.76,NA,NA,118.87,126.11,148.67,149.66,117.7,117.46,129.87,119.54,136.88,150.17,156.68,125.7,117.72,130.83,126.9,132.47,152.46,163.43,128.67,137.52,138.11,138.62,145.9,158.17,166.7,138.58,137.8,138.01,137.35,152.88,175.25,178.24,138.48,133.21,145.63,149.11,154.49,177.9,181.92,133.03,142.96,144.23,145.69,159.07,181.95,177.39,142.78,154.27,150.23,154.76,169.13,180.68,158.75,138.16,144.65,145.86,152.64,156.61,184.6,181.87,138.35,150.85,154.91,156.36,161.13,180.27,177.17,142.4,154.63,153.54,163.79,162.82,175.85,173.33,143.95,156.4,158.25,158.47,157.7,173.3,184.72,141.55,148.72,156.18,156.76,156.86,178.16,180.24,142.26,148.42,153.64,157.72,155.97,166.79,164.19,138.78,146.35,152.46,150.64,153.59,170.64,169.47,126.13,141.16,134.21,144.79,150.51,168.11,165.55,128.39,139.86,151.48,151.29,162.67,193.32,179.31,155.77,145.24,148.52,151.01,154.78,178.19,170.85,128.37,145.16,144.42,139.37,141.37,176.95,174.75,132.34
"3018","county","Hall County","walking","","Georgia","United States",100,89.04,90.46,113.47,115.31,96.49,74.31,89.96,91.05,96.32,83.68,100.84,108.62,74.9,86.95,93.31,88.7,93.31,109.62,120.08,69.12,94.14,89.96,93.22,92.55,123.18,75.4,77.57,88.54,95.56,98.24,103.77,132.89,123.77,69.37,115.9,89.04,87.95,78.33,130.29,136.07,63.26,83.85,100,97.74,95.9,110.29,121.26,75.15,92.22,92.13,106.36,97.82,119.25,137.82,74.73,104.69,99.41,116.82,95.15,105.27,94.81,64.02,91.88,88.7,95.48,90.54,102.93,103.68,60.08,70.38,67.53,84.27,80.42,90.63,84.52,54.9,75.06,67.11,84.27,74.9,94.9,69.12,60.33,75.9,72.8,92.8,85.1,95.15,84.77,56.07,73.05,80.17,79.08,95.48,104.35,104.69,60.92,87.03,84.02,85.94,80,110.88,105.44,79.75,97.91,99.75,87.45,99.58,120.42,132.64,116.99,99.67,109.96,119.41,123.51,104.6,128.2,100.75,100.08,78.74,136.82,129.12,165.77,167.28,120.33,136.32,133.72,122.09,144.6,166.19,188.2,136.15,133.14,139.16,157.57,141.09,153.31,188.95,143.18,143.93,144.77,153.31,158.58,167.62,172.72,136.32,146.03,134.98,147.36,169.46,171.21,188.87,133.31,140.92,144.44,159.41,155.9,219.25,192.3,157.99,157.41,175.23,165.52,188.62,193.22,183.77,142.26,173.72,161.76,163.93,177.41,216.49,196.15,140.92,160.84,168.62,177.74,180.17,199.58,202.34,138.74,177.99,180.25,195.23,189.62,197.24,215.06,154.31,183.6,174.56,174.81,177.99,194.14,181.92,147.7,172.89,176.07,170.04,193.31,194.64,205.69,161,194.06,181.17,162.85,169.96,186.95,191.55,165.02,166.44,176.49,171.97,187.87,192.3,201.59,155.98,161.34,181.76,171.97,175.82,201.76,206.11,139.83,157.49,146.44,161.26,178.33,191.05,188.28,132.89,149.21,165.86,167.28,181.51,183.1,187.03,176.65,140.75,164.77,162.76,149.21,181.59,181.09,132.22,157.91,158.58,155.73,161.92,190.04,193.14,146.69
"3043","county","Haralson County","driving","","Georgia","United States",100,94.84,93.35,106.59,134.66,116.54,91.06,102.16,98.48,92.83,99.29,115.62,119.51,91.77,93.85,100,97.99,109.83,121.86,119.57,89.83,95.36,95.11,90.01,99.13,137.35,110.36,96.38,113.45,99.91,99.75,111.44,154.08,136.33,95.79,107.39,106.4,98.58,108.47,129.04,201.95,97.4,99.54,99.54,105.23,110.54,145.15,140.94,108.01,99.54,108.84,104.05,107.42,150.12,153.74,127.71,110.54,105.44,112.86,117.93,125.94,117.5,91.31,96.54,91.93,91.96,97.16,95.18,87.51,61.22,80.58,76.72,77.43,75.63,85.31,77.49,60.36,78.11,68.95,78.05,78.54,87.48,66.73,56.31,73.44,70.62,75.91,78.08,83.43,81.91,44.56,78.79,76.41,93.14,94.74,101.24,85.16,53.56,88.96,85.65,91.4,104.95,112.4,99.69,79.13,99.88,98.89,85.37,101.05,121.71,113.7,87.91,108.78,103.09,117.16,116.14,121.09,122.6,90.41,NA,NA,121.09,124.03,144.62,139.86,112,117.84,123.01,125.42,143.44,164.13,135.19,112,114.9,124.46,125.42,136.7,146.2,144.43,118.77,123.65,124.86,122.45,175.97,159.4,155.04,126.13,136.61,134.32,132.44,136.7,160.73,161.66,138.06,137.35,139.61,134.6,143.94,179.41,165.37,123.41,139.15,130.67,137.01,152.66,204.67,172.7,150.31,146.72,139.08,148.61,166.39,167.53,127.3,140.26,148.55,139.05,136.55,150.22,180.98,184.66,149.69,148.52,147.22,148.14,139.64,185.44,180.46,139.05,139.61,142.67,155.97,152.38,174.24,225.57,134.76,145.33,139.12,139.33,148.82,175.88,159.8,136.18,143.6,144.34,144,150,171.3,174.92,134.29,144.4,142.64,134.35,146.04,188.22,155.63,131.42,132.81,135.53,128.39,149.66,163.61,155.01,130.06,131.79,120.19,125.29,135.03,153.22,154.42,123.84,135.19,127.71,131.82,147.43,200.22,154.73,131.6,133.12,140.01,129.99,145.42,169.57,164.25,128.17,130.64,133.8,115.71,127.83,184.23,153.49,119.57
"3055","county","Harris County","driving","","Georgia","United States",100,101.42,107.68,122.44,158.97,156.89,111.57,129.47,112.04,104.8,111.68,134.38,163.26,114.37,108.8,113.2,102.44,115.68,142.42,148.42,116.52,105.06,103.71,99.67,110.73,132.63,137.72,115.31,116.3,103.86,114.51,128.08,169.66,169.23,127.9,140.52,106.66,114.44,114.44,162.02,177.56,128.41,104.62,116.19,117.72,134.45,179.08,186.14,133.87,112.91,104.44,104.51,125.32,174.5,204.98,157.08,133.68,125.28,130.74,143.18,170.06,175.81,143.18,124.77,117.9,113.75,114.77,125.06,120.12,72.94,87.27,97.16,89.41,95.85,112.91,117.21,84.07,96.44,79.01,93.6,92.54,88.4,66.06,62.42,80.87,78.43,72.39,88.83,103.24,93.45,47.18,88.61,91.38,102.4,100.91,118.7,124.45,54.24,103.82,106.37,100.76,77.81,134.12,132.01,109.28,110.26,119.21,107.02,122.15,152.38,145.29,128.88,127.68,128.48,131.83,135.76,147.65,193.31,142.89,NA,NA,151.18,147.47,181.59,217.53,174.57,146.23,162.97,167.33,186.32,219.61,250.13,184.32,210.4,172.32,167.15,173.12,197.71,234.59,193.89,168.79,166.32,191.45,191.78,201.56,252.6,188.4,162.9,162.9,168.93,190.72,246.16,295.56,213.93,185.7,187.23,173.04,200.84,243.58,305.42,205.31,190.54,177.7,181.08,193.02,236.85,304.26,218.22,190.29,176.79,190.21,215.68,266.02,254.86,235.29,190.07,175.01,184.58,193.02,245.62,291.38,203.93,183.23,184.14,191.01,204.44,246.16,280.97,207.86,196.11,176.68,191.16,208.77,245.29,273.52,202.51,190.21,171.74,187.05,186.4,223.86,275.05,204.66,192.51,189.09,192.58,197.31,241.07,280.61,215.93,191.01,180.32,178.28,188.83,218.66,228.26,191.56,163.3,157.33,159.22,167.62,222.55,233.58,175.66,158.75,164.31,167.73,176.76,215.13,229.72,167.04,150.13,170.32,173.59,198.87,283.7,301.6,271.19,266.97,177.77,182.5,178.46,231.32,233.07,179.48,166.57,166.5,131.43,154.46,228.3,256.53,190.07
"3066","county","Hart County","driving","","Georgia","United States",100,94.92,91.28,102,128.16,115.29,99.58,118.37,95.99,95.06,98.18,112.21,120.09,95.01,114.83,108.58,93.57,104.9,115.29,118.09,95.2,95.99,98.37,94.41,101.45,121.4,97.39,89.88,103.12,98.51,112.17,116.36,140.47,146.11,105.69,128.81,100.42,105.41,106.76,130.58,134.41,107.69,93.61,112.96,115.94,121.12,148.39,145.17,119.91,109.14,110.68,106.9,112.21,144.99,133.15,106.25,121.45,113.1,117.2,114.97,127.74,127.13,93.29,105.83,96.36,101.77,109.18,122.75,120.19,75.34,125.73,77.72,92.82,97.86,108.95,112.4,81.12,91.56,90.77,84.15,90.72,98.41,80.7,87.32,93.52,91.66,102.33,94.31,105.36,110.54,48.02,93.94,93.94,112.07,111.75,129.46,124.15,72.45,110.4,118.37,119.39,92.91,129.04,137.95,104.57,115.01,114.03,112.12,124.66,159.02,176.83,160.37,127.79,128.58,138.69,143.59,149.98,168.9,118.51,NA,NA,148.07,158.55,201.77,251.66,174.17,146.53,132.54,136.32,155.94,197.81,243.31,219.77,170.44,156.46,141.68,153.66,191.33,240.14,176.6,162.33,154.36,161.68,166.62,196.97,240.56,219.25,161.96,160.61,169.6,188.72,218.23,311.89,207.04,182.56,173.29,167.37,179.16,241.21,271.28,192.54,190.54,164.85,181.59,184.8,236.36,239.86,200.65,176.32,175.8,189.7,220.19,284.9,296.88,246.2,188.72,167.41,169.28,178.83,224.29,245.36,208.25,179.44,166.53,185.92,185.92,239.02,277.48,217.76,185.73,182.28,182.38,215.2,217.11,238.55,201.68,165.31,179.02,179.91,178.79,203.17,259.44,180.09,171.42,180,164.06,175.71,239.77,263.87,193.1,173.71,176.41,165.45,176.08,212.82,195.62,201.21,156.22,156.5,151.47,149.04,220.23,214.27,172.4,151.93,138.55,153.38,160.98,183.4,185.55,168.76,148.72,160.28,163.17,203.54,239.49,276.22,231.7,217.06,160.84,167.88,158.09,200.23,200.51,167.46,160.19,156.08,145.03,132.21,195.15,214.83,157.44
"3093","county","Henry County","driving","","Georgia","United States",100,99.76,101.3,109.38,135.58,125.17,90.71,114.55,101.23,101.45,103.73,122.5,123.93,81.7,96.95,102.62,101.96,108.96,139.48,127,92.72,102.72,103.98,99.93,104.39,127.06,111.39,95.54,103.36,106.35,109.53,118.76,176.35,144.85,95.71,113.15,104.74,105.37,109.98,142.99,144.5,99.44,101.1,113.91,116.05,126.75,166.05,166.67,110.55,110.88,109.77,113.45,133.16,171.18,174.81,126.97,119.74,123.06,120.02,128.7,154.43,134.99,90.7,98.03,95.14,93.24,99.31,110.83,110.03,61.78,74.2,74.63,78.8,79.55,87.48,78.14,58.81,73.82,70.27,77.81,78.24,78.36,62.06,50.82,67.86,68.76,71.59,74.85,83.49,76.88,46.06,76.43,77.26,83.89,84.74,97.81,89.62,56.8,87.54,85.21,88.35,78.04,103.81,98.47,75.92,92.63,96.3,93.55,102.48,119.62,114.01,90.96,102.13,108.48,109.43,116.06,125.4,129,95.21,NA,NA,120.95,123.76,148.36,141.76,111.42,120.69,130.98,126.97,141.63,184.07,155.17,116.9,120.53,134.86,129.03,143.22,170.25,163.14,119.21,138.98,136.38,144.19,154.47,177.25,173.64,131.54,143.78,153.62,166.5,164.26,200.12,205.53,138.22,156.53,149.31,157.4,173.87,212.13,208.44,137.17,162.27,161.02,161.97,179.91,215.72,206.11,147.02,160.05,159.61,178.42,200.75,207.78,160.44,151.98,163.61,154.73,162.54,179.62,199.75,188,134,156.11,155.72,165.56,170.7,201.89,192.21,141.42,168.17,157.17,162.62,171.53,200.79,204.02,152.96,154.68,160.86,162.13,167.96,204.51,189.25,141.85,163.01,162.75,164.14,167.95,200.7,200.61,149.81,155.15,158.31,161.12,165.83,193.81,177.07,136.46,142.06,148.19,146.97,150.76,178.42,178.84,138.48,142.08,134.19,144.4,151.47,178.74,170.78,127.69,141.81,153.36,149.62,173.93,220.03,180.66,136.66,142.22,147.37,147.04,158.52,190.52,178,128.7,143.96,146.18,142.97,147.6,195.24,187.59,142.21
"3101","county","Henry County","walking","","Georgia","United States",100,92.77,110.06,106,116.52,124.45,96.9,107.35,101.94,97.16,96.71,108.77,133.1,74.71,94.9,96.9,95.81,106.58,117.81,122.9,98.45,92.45,96.58,98.84,91.23,115.68,116.65,86.97,92.97,96.58,110.9,105.1,154.58,163.03,90.26,116.32,99.81,108.45,112.19,145.29,153.48,92.32,87.42,106.32,107.42,117.94,140.13,157.61,100.52,94.9,93.42,94.45,105.87,147.55,159.42,108.39,107.35,110.06,116.13,114.39,134.58,135.87,95.61,93.87,98.97,92.84,106.06,108.84,117.94,58.39,79.87,84.65,100.45,88.52,110.58,86.06,71.23,82.39,75.03,92.39,81.68,100.97,71.68,62.71,83.68,90.52,93.94,85.81,92.39,100.13,55.68,94.58,92,103.68,100.45,112.77,99.35,63.74,99.87,104.52,101.16,88.06,122.13,109.16,88.13,111.48,111.48,113.42,118,137.1,133.1,93.81,122.52,127.16,135.03,132.45,147.94,136.58,105.81,135.61,102.45,154.84,150.52,170.58,159.48,143.87,170.13,162.77,159.03,191.35,193.74,195.03,145.23,138.06,164,160.9,185.29,224.32,197.16,139.74,179.1,161.94,184.77,187.55,204.9,211.87,170,182.84,203.1,186.58,207.29,226.58,226.71,157.35,193.94,188,195.74,205.74,238.32,229.03,161.42,203.94,195.23,206.84,197.55,238.19,246.97,183.55,207.55,193.42,203.81,226.77,237.42,205.87,187.1,195.87,207.1,214.32,201.68,225.81,231.42,180.52,201.48,217.81,235.68,222.84,245.55,251.61,172.58,192.84,187.1,207.29,222.97,242.65,232.13,191.61,206.97,213.29,214.19,212.32,234.52,236.39,167.55,206.84,232.32,237.94,211.42,230.52,246.19,194.26,201.68,205.48,202.06,209.48,227.03,237.42,174.13,189.55,185.74,202.32,194.65,216.9,215.29,163.35,181.81,178.58,222.39,187.35,233.16,212.19,145.94,186.19,185.68,204.58,202.77,243.29,214.52,188,172.52,194.9,194.19,198.06,228.77,213.29,144.13,174.45,193.48,193.55,184.65,231.61,225.94,182.97
"3139","county","Houston County","driving","","Georgia","United States",100,103.98,104.8,114.2,133.2,126.88,88.8,106.85,107.08,104.33,106.69,125.08,125.93,85.6,101.55,107.04,102.73,113.14,130.09,133.3,88.85,108.47,110.09,106.49,106.84,139.85,130.76,100.88,109.26,115.43,114.71,124.17,160.93,140.37,100.05,118.4,114.4,117.97,124.2,156.68,151.45,96.69,109.97,115.7,123.47,128.37,161.23,166.6,116.87,119.1,118.45,114.37,123.24,166.53,159.62,111.34,122.03,123.31,125.95,130.25,158.74,159.79,102.15,113.47,109.99,105.12,107.16,114.16,100.15,66.35,82.53,85.51,86.93,89.73,100.65,89.86,67.36,83.01,80.84,89.79,93.36,85.73,65.62,53.61,76.87,77.88,74.75,80.38,94.99,81.6,50.58,84.85,95.35,98.53,103.37,111.96,99.94,58.57,98.7,104.31,101.13,86.11,125.82,111.62,86.71,104.57,110.42,103.55,121.38,139.47,122.99,96.63,120.04,120.53,124.05,132.12,148.66,142.61,98.64,NA,NA,142.62,149.94,167.53,156.2,117.81,141.9,146.61,145.35,163.34,188.07,168.4,127.09,133.46,155.01,157.08,169.52,190.75,179.69,133.92,157.71,158.46,159.71,166.25,187.74,180.91,137.07,163.15,160.93,165.51,175.63,202.64,197.69,143.25,167.1,167.1,175.79,192.26,228.13,205.31,138.51,170.69,171.33,175.58,188.84,213.95,202.9,159.42,176.94,171.03,185.35,207.7,201.52,155,154.53,168.5,170.04,184.8,183.43,214.37,204.27,140.91,166.38,172.46,180.11,186.78,212.41,210.67,160.87,181.24,176.7,179.32,187.41,218.04,205.04,145.69,170.16,173.52,165.75,179.03,204.78,202.41,149.4,175.66,179.04,185.84,188.26,212.35,206.78,144.98,166,162.42,168.09,179.47,201.44,200.37,141.47,160.05,159.98,159.42,164.2,194.88,183.28,130.88,145.1,155.57,163.21,169.96,191.63,180.82,130.97,152.57,164.91,165.83,192.95,226.3,200.77,146.18,146.43,161.63,160.14,172.55,195.76,189.98,138.06,161.07,160.65,154.34,168.58,206.35,193.16,132.32
"3202","county","Jackson County","driving","","Georgia","United States",100,107.34,105.64,118.44,141.33,126.16,114.18,123.22,109.25,109.87,107.87,135.37,140.42,96.89,104.32,107.19,105.4,115.35,149.49,138.85,97.03,105.2,106.1,104.59,101.35,150.13,94.35,102.79,107.59,103.51,111.71,121.42,151.34,140.55,111.62,124.64,110.57,111.37,114.77,143.57,145.43,115.01,104.51,115.21,118.3,140.95,155.6,154.39,121.55,110.94,110.54,109.98,120.54,160.34,156.14,121.06,124.8,115.96,125,118.24,135.39,123.83,90.1,100.16,91.28,93.09,97.54,101.53,87.66,64.41,78.74,77.16,89.02,86.8,101.46,76.89,61.8,83.88,74.61,82.02,82.81,80.98,59.53,50.83,90.97,78.6,80.37,84.39,89.63,71.16,44.92,83.83,86.59,88.21,103.34,101.41,88.35,59.11,89.73,100.83,94.88,87.41,112.78,90.2,76.25,99.23,103.26,100.76,117.63,127.67,111.36,90.55,113.66,110.01,115.9,122.43,124.77,127.51,96.64,NA,NA,127.41,134.56,148.98,141.67,120.08,125.17,138.14,128.11,162.28,172.9,147.43,122.09,119.62,141.63,141.33,149.81,180.47,179.76,129.24,136.96,159.1,145.56,154.94,170.8,173.49,151.86,155.95,150.9,151.59,163.08,186.2,186.45,151.52,144.97,153.33,153.25,187.06,186.65,194.49,140.57,153.7,160.22,155.96,166,262.36,191.96,162.47,155.93,162.62,161.64,173.46,179.82,131.36,151.21,152.81,158.79,156.17,169.78,188.25,186.24,144.23,158.36,160.32,158.65,163.19,190.65,179.32,155.64,157.65,173.42,165.08,176.26,190.87,183.82,162.1,167.06,153.08,163.11,166.8,207.1,183.1,164,168.14,155.16,164.88,168.17,199.51,194.44,154.01,158.22,170.78,170.94,169.26,213.78,193.67,162.99,153.13,163.23,156.21,157.29,179.71,182.47,143.15,143.79,150.4,151.45,159.03,187.07,190.41,142.95,147.38,172.94,155.96,174.11,229.51,177.87,151.66,172.6,160.66,166.43,169.18,189.83,188.78,149.18,155.17,155.09,155.56,161.78,190.28,192.72,149.71
"3209","county","Jasper County","driving","","Georgia","United States",100,109.24,111.22,125.16,157.49,148.73,109.52,142.22,121.02,110.46,113.2,131.76,144.77,103.02,118.19,127.71,112.44,127.24,148.26,147.31,113.48,129.69,131.29,114.51,114.33,138.74,141.94,123.75,125.26,113.2,107.92,130.16,171.54,140.43,108.58,134.02,121.68,122.9,132.52,154.19,164.47,109.61,106.79,113.29,129.41,140.15,167.58,157.3,132.42,120.74,119.98,118.76,123.66,168.61,172.95,125.35,122.15,136.19,135.72,157.3,143.45,142.04,107.35,115.93,120.45,118.28,127.62,124.98,128.75,77.66,93.21,105.66,106.41,106.6,123,122.62,108.11,104.34,91.89,99.91,98.59,102.83,108.11,83.6,99.43,98.11,105.47,110.74,114.61,125.07,78.51,103.39,118.38,114.89,119.6,136.76,146.37,68.99,110.18,123.94,121.49,99.34,145.05,150.14,121.3,113.57,132.14,114.14,125.64,172.1,164.56,157.96,129.31,137.04,129.78,139.96,146.94,161.73,128.75,NA,NA,161.64,164.75,162.96,180.21,160.23,134.4,156.55,140.53,163.62,187.65,206.97,172.86,180.21,155.33,152.03,153.63,179.74,183.03,182.75,163.9,162.58,169.75,167.77,210.84,229.31,173.33,176.25,166.82,155.23,181.43,202.64,219.89,175.4,178.13,174.27,175.31,195.29,195.66,225.54,156.27,186.43,159.75,175.21,186.05,210.56,246.56,187.37,180.68,172.01,167.58,203.49,215.65,215.17,207.92,197.08,164,170.03,204.34,225.54,214.04,180.77,174.18,184.92,169.27,198.49,219.79,227.99,175.78,178.89,181.06,188.88,209.61,234.02,247.6,198.3,190.2,174.08,182.56,180.58,213.48,227.14,171.35,189.73,194.34,203.77,182.75,232.05,220.36,175.4,182.85,178.7,181.81,193.69,219.98,213.38,171.72,171.16,171.63,173.61,168.52,199.25,221.3,162.96,157.3,163.9,149.01,173.8,217.91,242.13,157.4,161.92,158.72,155.7,172.67,238.08,237.42,199.43,208.01,184.35,189.73,197.36,231.76,231.67,175.87,175.49,170.12,152.97,161.17,215.46,222.05,146.75
"3264","county","Jones County","driving","","Georgia","United States",100,88.73,95.3,101.8,134.2,119.57,101.45,113.24,95.06,88.15,95.93,112.02,122.42,92.1,97.1,94.83,96.05,105.81,121.43,126.66,91.52,93.67,98.32,90.77,91.64,128.05,117.25,94.25,100.41,95.59,98.9,114.58,138.1,128.8,89.02,106.27,94.66,105.63,107.84,134.79,134.44,90.65,93.44,101.68,105.98,103.31,141.23,161.61,105.75,99.13,108.71,100.35,113.7,157.78,155.34,105.75,108.07,106.74,115.45,115.27,132.58,129.62,93.79,95.06,94.48,95.12,94.08,100.64,99.77,64,65.97,75.73,75.73,85.95,87.46,80.72,70.79,80.26,79.56,78.4,79.62,76.66,63.01,55.28,63.82,68,75.67,80.26,88.73,80.89,54.47,108.59,82.87,86.7,98.2,112.6,109.64,57.08,95.01,99.77,97.68,85.37,121.49,105.05,80.6,98.9,95.7,93.61,118.7,128.22,131.94,103.89,112.83,114.4,114.58,122.01,138.33,134.73,100.64,NA,NA,141.29,146.4,153.72,149.3,134.32,131.48,137.05,144.83,157.96,186.82,170.67,134.73,117.89,149.65,134.73,168.52,167.19,166.55,125.61,149.3,138.5,148.84,163.07,174.68,185.66,133.68,148.43,151.92,154.12,156.04,175.9,172.3,148.03,156.91,150.93,157.72,177.18,191.87,220.62,139.84,159.23,160.74,149.01,152.21,187.34,190.65,151.34,159.99,158.89,157.84,173.46,177.7,141.81,152.44,152.96,147.79,160.34,158.83,197.91,173.69,128.75,152.32,149.01,156.62,160.92,182.23,176.02,145.24,156.33,152.32,154.07,156.33,226.31,241.93,169.69,156.04,152.79,145.01,167.89,176.02,186.47,123.64,149.77,157.32,139.31,154.07,191.46,213.53,133.57,156.04,166.55,152.5,166.32,177.99,177.24,133.33,150.06,144.77,147.74,143.73,174.85,186.3,146.57,132.98,141.11,132.06,149.65,167.83,185.42,136.82,143.67,143.79,139.95,162.83,224.04,200,134.38,148.32,148.08,146.52,149.65,185.71,223.75,135.08,136.7,133.45,128.4,151.51,191.17,186.35,147.62
